,station_id,stationname,date,daytype,rides
6396,41060,Ashland-Orange,03/22/2018,W,"1,615"
6529,41060,Ashland-Orange,03/01/2018,W,"1,570"
6574,41060,Ashland-Orange,02/24/2018,A,850
7049,41060,Ashland-Orange,03/21/2018,W,"1,596"
7095,41060,Ashland-Orange,01/15/2018,W,858
7346,41060,Ashland-Orange,02/13/2018,W,"1,578"
7350,41060,Ashland-Orange,01/21/2018,U,513
7393,41060,Ashland-Orange,01/22/2018,W,"1,598"
7742,41060,Ashland-Orange,03/13/2018,W,"1,585"
7805,41060,Ashland-Orange,01/29/2018,W,"1,519"
7957,41060,Ashland-Orange,03/11/2018,U,630
8059,41060,Ashland-Orange,03/23/2018,W,"1,602"
8102,41060,Ashland-Orange,01/30/2018,W,"1,576"
8168,41060,Ashland-Orange,02/18/2018,U,633
8187,41060,Ashland-Orange,02/03/2018,A,763
8310,41060,Ashland-Orange,03/24/2018,A,729
8314,41060,Ashland-Orange,01/31/2018,W,"1,630"
8352,41060,Ashland-Orange,02/08/2018,W,"1,545"
8360,41060,Ashland-Orange,02/23/2018,W,"1,563"
8399,41060,Ashland-Orange,03/26/2018,W,"1,347"
8446,41060,Ashland-Orange,03/19/2018,W,"1,575"
8499,41060,Ashland-Orange,02/15/2018,W,"1,570"
8564,41060,Ashland-Orange,02/11/2018,U,505
8601,41060,Ashland-Orange,02/06/2018,W,"1,477"
8741,41060,Ashland-Orange,01/24/2018,W,"1,590"
8946,41060,Ashland-Orange,02/02/2018,W,"1,359"
8956,41060,Ashland-Orange,01/26/2018,W,"1,555"
8963,41060,Ashland-Orange,01/02/2018,W,983
9092,41060,Ashland-Orange,03/17/2018,A,877
9123,41060,Ashland-Orange,02/21/2018,W,"1,632"
9227,41060,Ashland-Orange,02/20/2018,W,"1,544"
9689,41060,Ashland-Orange,01/20/2018,A,869
9968,41060,Ashland-Orange,02/09/2018,W,997
10181,41060,Ashland-Orange,03/20/2018,W,"1,560"
10274,41060,Ashland-Orange,03/05/2018,W,"1,503"
10309,41060,Ashland-Orange,02/07/2018,W,"1,487"
10560,41060,Ashland-Orange,02/27/2018,W,"1,655"
10620,41060,Ashland-Orange,01/13/2018,A,708
10633,41060,Ashland-Orange,02/01/2018,W,"1,574"
10656,41060,Ashland-Orange,02/19/2018,W,"1,127"
10849,41060,Ashland-Orange,03/29/2018,W,"1,360"
10871,41060,Ashland-Orange,01/09/2018,W,"1,488"
11145,41060,Ashland-Orange,01/19/2018,W,"1,510"
11336,41060,Ashland-Orange,02/22/2018,W,"1,653"
11391,41060,Ashland-Orange,02/26/2018,W,"1,544"
12159,41060,Ashland-Orange,01/01/2018,U,304
12490,41060,Ashland-Orange,02/25/2018,U,598
12625,41060,Ashland-Orange,02/17/2018,A,722
12664,41060,Ashland-Orange,01/08/2018,W,"1,409"
12755,41060,Ashland-Orange,03/14/2018,W,"1,641"
12758,41060,Ashland-Orange,03/09/2018,W,"1,550"
12806,41060,Ashland-Orange,03/28/2018,W,"1,424"
13083,41060,Ashland-Orange,01/07/2018,U,477
13397,41060,Ashland-Orange,03/27/2018,W,"1,298"
13398,41060,Ashland-Orange,02/10/2018,A,753
13467,41060,Ashland-Orange,02/28/2018,W,"1,660"
13553,41060,Ashland-Orange,03/10/2018,A,839
13913,41060,Ashland-Orange,03/07/2018,W,"1,545"
13948,41060,Ashland-Orange,01/18/2018,W,"1,580"
14054,41060,Ashland-Orange,03/04/2018,U,628
14090,41060,Ashland-Orange,02/16/2018,W,"1,614"
14170,41060,Ashland-Orange,02/04/2018,U,480
14210,41060,Ashland-Orange,03/16/2018,W,"1,570"
14304,41060,Ashland-Orange,01/14/2018,U,481
14382,41060,Ashland-Orange,03/31/2018,A,764
14562,41060,Ashland-Orange,02/12/2018,W,"1,460"
14564,41060,Ashland-Orange,03/18/2018,U,700
14711,41060,Ashland-Orange,01/25/2018,W,"1,657"
14856,41060,Ashland-Orange,01/10/2018,W,"1,433"
14997,41060,Ashland-Orange,03/02/2018,W,"1,562"
15039,41060,Ashland-Orange,01/23/2018,W,"1,543"
15117,41060,Ashland-Orange,03/08/2018,W,"1,646"
15792,41060,Ashland-Orange,01/04/2018,W,"1,237"
16027,41060,Ashland-Orange,03/12/2018,W,"1,521"
16139,41060,Ashland-Orange,01/11/2018,W,"1,564"
16204,41060,Ashland-Orange,01/06/2018,A,681
16708,41060,Ashland-Orange,03/06/2018,W,"1,606"
16802,41060,Ashland-Orange,01/05/2018,W,"1,209"
17071,41060,Ashland-Orange,03/30/2018,W,"1,243"
17637,41060,Ashland-Orange,04/24/2018,W,"1,604"
17734,41060,Ashland-Orange,04/19/2018,W,"1,574"
17836,41060,Ashland-Orange,05/25/2018,W,"1,688"
17949,41060,Ashland-Orange,05/01/2018,W,"1,606"
18187,41060,Ashland-Orange,05/30/2018,W,"1,653"
18305,41060,Ashland-Orange,04/06/2018,W,"1,519"
19025,41060,Ashland-Orange,06/19/2018,W,"1,650"
19076,41060,Ashland-Orange,04/01/2018,U,513
19217,41060,Ashland-Orange,05/18/2018,W,"1,585"
19269,41060,Ashland-Orange,06/27/2018,W,"1,577"
19451,41060,Ashland-Orange,06/15/2018,W,"1,620"
19556,41060,Ashland-Orange,05/09/2018,W,"1,640"
19806,41060,Ashland-Orange,06/28/2018,W,"1,693"
20060,41060,Ashland-Orange,06/30/2018,A,867
20174,41060,Ashland-Orange,05/15/2018,W,"1,616"
20195,41060,Ashland-Orange,05/28/2018,U,677
20220,41060,Ashland-Orange,06/17/2018,U,608
20459,41060,Ashland-Orange,06/04/2018,W,"1,596"
20547,41060,Ashland-Orange,04/11/2018,W,"1,611"
21158,41060,Ashland-Orange,05/23/2018,W,"1,665"
21330,41060,Ashland-Orange,04/25/2018,W,"1,633"
21374,41060,Ashland-Orange,05/10/2018,W,"1,756"
21474,41060,Ashland-Orange,05/31/2018,W,"1,721"
21788,41060,Ashland-Orange,05/27/2018,U,714
21938,41060,Ashland-Orange,05/26/2018,A,"1,006"
21939,41060,Ashland-Orange,06/05/2018,W,"1,694"
22019,41060,Ashland-Orange,06/09/2018,A,"1,117"
22322,41060,Ashland-Orange,06/24/2018,U,876
22622,41060,Ashland-Orange,06/26/2018,W,"1,562"
22665,41060,Ashland-Orange,05/06/2018,U,664
22717,41060,Ashland-Orange,06/23/2018,A,972
22770,41060,Ashland-Orange,06/01/2018,W,"1,724"
22830,41060,Ashland-Orange,04/10/2018,W,"1,532"
22834,41060,Ashland-Orange,05/14/2018,W,"1,427"
22967,41060,Ashland-Orange,05/29/2018,W,"1,604"
23036,41060,Ashland-Orange,06/29/2018,W,"1,633"
23172,41060,Ashland-Orange,06/22/2018,W,"1,453"
23210,41060,Ashland-Orange,05/21/2018,W,"1,378"
23267,41060,Ashland-Orange,05/08/2018,W,"1,622"
23370,41060,Ashland-Orange,05/04/2018,W,"1,607"
23619,41060,Ashland-Orange,06/11/2018,W,"1,691"
23703,41060,Ashland-Orange,04/07/2018,A,860
23808,41060,Ashland-Orange,04/21/2018,A,876
23896,41060,Ashland-Orange,04/28/2018,A,898
23952,41060,Ashland-Orange,05/12/2018,A,887
24155,41060,Ashland-Orange,05/24/2018,W,"1,651"
24657,41060,Ashland-Orange,06/18/2018,W,"1,482"
24837,41060,Ashland-Orange,04/16/2018,W,"1,511"
24913,41060,Ashland-Orange,05/13/2018,U,596
24958,41060,Ashland-Orange,04/26/2018,W,"1,629"
25096,41060,Ashland-Orange,04/15/2018,U,489
25180,41060,Ashland-Orange,05/20/2018,U,571
25422,41060,Ashland-Orange,04/22/2018,U,599
25570,41060,Ashland-Orange,05/03/2018,W,"1,664"
25639,41060,Ashland-Orange,06/25/2018,W,"1,553"
25815,41060,Ashland-Orange,05/05/2018,A,950
25817,41060,Ashland-Orange,05/11/2018,W,"1,621"
25981,41060,Ashland-Orange,04/08/2018,U,608
26043,41060,Ashland-Orange,06/06/2018,W,"1,803"
26180,41060,Ashland-Orange,04/02/2018,W,"1,444"
26695,41060,Ashland-Orange,06/20/2018,W,"1,546"
26748,41060,Ashland-Orange,06/16/2018,A,926
26791,41060,Ashland-Orange,05/07/2018,W,"1,626"
26878,41060,Ashland-Orange,04/20/2018,W,"1,609"
27077,41060,Ashland-Orange,05/17/2018,W,"1,675"
27406,41060,Ashland-Orange,06/10/2018,U,825
27827,41060,Ashland-Orange,06/03/2018,U,716
28190,41060,Ashland-Orange,04/17/2018,W,"1,636"
28214,41060,Ashland-Orange,04/23/2018,W,"1,548"
28286,41060,Ashland-Orange,04/13/2018,W,"1,458"
28325,41060,Ashland-Orange,06/14/2018,W,"1,680"
28353,41060,Ashland-Orange,04/03/2018,W,"1,521"
28607,41060,Ashland-Orange,05/22/2018,W,"1,578"
28630,41060,Ashland-Orange,04/09/2018,W,"1,518"
28722,41060,Ashland-Orange,05/19/2018,A,859
28783,41060,Ashland-Orange,04/12/2018,W,"1,662"
28822,41060,Ashland-Orange,06/12/2018,W,"1,717"
28863,41060,Ashland-Orange,06/08/2018,W,"1,840"
28928,41060,Ashland-Orange,06/13/2018,W,"1,701"
28944,41060,Ashland-Orange,05/02/2018,W,"1,633"
29081,41060,Ashland-Orange,04/05/2018,W,"1,524"
29209,41060,Ashland-Orange,06/02/2018,A,918
29262,41060,Ashland-Orange,04/14/2018,A,784
29529,41060,Ashland-Orange,06/07/2018,W,"1,796"
29602,41060,Ashland-Orange,06/21/2018,W,"1,351"
29861,41060,Ashland-Orange,04/29/2018,U,593
30140,41060,Ashland-Orange,04/18/2018,W,"1,604"
30265,41060,Ashland-Orange,04/30/2018,W,"1,584"
30330,41060,Ashland-Orange,04/27/2018,W,"1,532"
30331,41060,Ashland-Orange,05/16/2018,W,"1,665"
30521,41060,Ashland-Orange,04/04/2018,W,"1,604"
33667,41060,Ashland-Orange,07/01/2018,U,642
33668,41060,Ashland-Orange,07/02/2018,W,"1,557"
33669,41060,Ashland-Orange,07/03/2018,W,"1,539"
33670,41060,Ashland-Orange,07/04/2018,U,643
33671,41060,Ashland-Orange,07/05/2018,W,"1,413"
33672,41060,Ashland-Orange,07/06/2018,W,"1,460"
33673,41060,Ashland-Orange,07/07/2018,A,964
33674,41060,Ashland-Orange,07/08/2018,U,700
33675,41060,Ashland-Orange,07/09/2018,W,"1,495"
33676,41060,Ashland-Orange,07/10/2018,W,"1,578"
33677,41060,Ashland-Orange,07/11/2018,W,"1,608"
33678,41060,Ashland-Orange,07/12/2018,W,"1,702"
33679,41060,Ashland-Orange,07/13/2018,W,"1,592"
33680,41060,Ashland-Orange,07/14/2018,A,875
33681,41060,Ashland-Orange,07/15/2018,U,748
33682,41060,Ashland-Orange,07/16/2018,W,"1,534"
33683,41060,Ashland-Orange,07/17/2018,W,"1,566"
33684,41060,Ashland-Orange,07/18/2018,W,"1,676"
33685,41060,Ashland-Orange,07/19/2018,W,"1,655"
33686,41060,Ashland-Orange,07/20/2018,W,"1,524"
33687,41060,Ashland-Orange,07/21/2018,A,888
33688,41060,Ashland-Orange,07/22/2018,U,638
33689,41060,Ashland-Orange,07/23/2018,W,"1,620"
33690,41060,Ashland-Orange,07/24/2018,W,"1,568"
33691,41060,Ashland-Orange,07/25/2018,W,"1,618"
33692,41060,Ashland-Orange,07/26/2018,W,"1,689"
33693,41060,Ashland-Orange,07/27/2018,W,"1,709"
33694,41060,Ashland-Orange,07/28/2018,A,"1,023"
33695,41060,Ashland-Orange,07/29/2018,U,762
33696,41060,Ashland-Orange,07/30/2018,W,"1,505"
33697,41060,Ashland-Orange,07/31/2018,W,"1,529"
38141,41060,Ashland-Orange,08/01/2018,W,"1,651"
38142,41060,Ashland-Orange,08/02/2018,W,"1,768"
38143,41060,Ashland-Orange,08/03/2018,W,"1,708"
38144,41060,Ashland-Orange,08/04/2018,A,"1,017"
38145,41060,Ashland-Orange,08/05/2018,U,834
38146,41060,Ashland-Orange,08/06/2018,W,"1,534"
38147,41060,Ashland-Orange,08/07/2018,W,"1,606"
38148,41060,Ashland-Orange,08/08/2018,W,"1,624"
38149,41060,Ashland-Orange,08/09/2018,W,"1,619"
38150,41060,Ashland-Orange,08/10/2018,W,"1,604"
38151,41060,Ashland-Orange,08/11/2018,A,962
38152,41060,Ashland-Orange,08/12/2018,U,794
38153,41060,Ashland-Orange,08/13/2018,W,"1,461"
38154,41060,Ashland-Orange,08/14/2018,W,"1,573"
38155,41060,Ashland-Orange,08/15/2018,W,"1,605"
38156,41060,Ashland-Orange,08/16/2018,W,"1,598"
38157,41060,Ashland-Orange,08/17/2018,W,"1,507"
38158,41060,Ashland-Orange,08/18/2018,A,"1,053"
38159,41060,Ashland-Orange,08/19/2018,U,805
38160,41060,Ashland-Orange,08/20/2018,W,"1,431"
38161,41060,Ashland-Orange,08/21/2018,W,"1,547"
38162,41060,Ashland-Orange,08/22/2018,W,"1,574"
38163,41060,Ashland-Orange,08/23/2018,W,"1,629"
38164,41060,Ashland-Orange,08/24/2018,W,"1,507"
38165,41060,Ashland-Orange,08/25/2018,A,991
38166,41060,Ashland-Orange,08/26/2018,U,742
38167,41060,Ashland-Orange,08/27/2018,W,"1,543"
38168,41060,Ashland-Orange,08/28/2018,W,"1,671"
38169,41060,Ashland-Orange,08/29/2018,W,"1,624"
38170,41060,Ashland-Orange,08/30/2018,W,"1,704"
38171,41060,Ashland-Orange,08/31/2018,W,"1,591"
42507,41060,Ashland-Orange,09/01/2018,A,837
42508,41060,Ashland-Orange,09/02/2018,U,724
42509,41060,Ashland-Orange,09/03/2018,U,657
42510,41060,Ashland-Orange,09/04/2018,W,"1,700"
42511,41060,Ashland-Orange,09/05/2018,W,"1,781"
42512,41060,Ashland-Orange,09/06/2018,W,"1,704"
42513,41060,Ashland-Orange,09/07/2018,W,"1,672"
42514,41060,Ashland-Orange,09/08/2018,A,948
42515,41060,Ashland-Orange,09/09/2018,U,667
42516,41060,Ashland-Orange,09/10/2018,W,"1,803"
42517,41060,Ashland-Orange,09/11/2018,W,"1,778"
42518,41060,Ashland-Orange,09/12/2018,W,"1,832"
42519,41060,Ashland-Orange,09/13/2018,W,"1,839"
42520,41060,Ashland-Orange,09/14/2018,W,"1,796"
42521,41060,Ashland-Orange,09/15/2018,A,975
42522,41060,Ashland-Orange,09/16/2018,U,770
42523,41060,Ashland-Orange,09/17/2018,W,"1,810"
42524,41060,Ashland-Orange,09/18/2018,W,"1,817"
42525,41060,Ashland-Orange,09/19/2018,W,"1,804"
42526,41060,Ashland-Orange,09/20/2018,W,"1,852"
42527,41060,Ashland-Orange,09/21/2018,W,"1,813"
42528,41060,Ashland-Orange,09/22/2018,A,"1,036"
42529,41060,Ashland-Orange,09/23/2018,U,757
42530,41060,Ashland-Orange,09/24/2018,W,"1,786"
42531,41060,Ashland-Orange,09/25/2018,W,"1,773"
42532,41060,Ashland-Orange,09/26/2018,W,"1,867"
42533,41060,Ashland-Orange,09/27/2018,W,"1,872"
42534,41060,Ashland-Orange,09/28/2018,W,"1,746"
42535,41060,Ashland-Orange,09/29/2018,A,934
42536,41060,Ashland-Orange,09/30/2018,U,683
46939,41060,Ashland-Orange,10/01/2018,W,"1,799"
46940,41060,Ashland-Orange,10/02/2018,W,"1,844"
46941,41060,Ashland-Orange,10/03/2018,W,"1,955"
46942,41060,Ashland-Orange,10/04/2018,W,"1,811"
46943,41060,Ashland-Orange,10/05/2018,W,"1,698"
46944,41060,Ashland-Orange,10/06/2018,A,873
46945,41060,Ashland-Orange,10/07/2018,U,845
46946,41060,Ashland-Orange,10/08/2018,W,"1,490"
46947,41060,Ashland-Orange,10/09/2018,W,"1,825"
46948,41060,Ashland-Orange,10/10/2018,W,"1,793"
46949,41060,Ashland-Orange,10/11/2018,W,"1,876"
46950,41060,Ashland-Orange,10/12/2018,W,"1,725"
46951,41060,Ashland-Orange,10/13/2018,A,983
46952,41060,Ashland-Orange,10/14/2018,U,708
46953,41060,Ashland-Orange,10/15/2018,W,"1,762"
46954,41060,Ashland-Orange,10/16/2018,W,"1,839"
46955,41060,Ashland-Orange,10/17/2018,W,"1,845"
46956,41060,Ashland-Orange,10/18/2018,W,"1,856"
46957,41060,Ashland-Orange,10/19/2018,W,"1,751"
46958,41060,Ashland-Orange,10/20/2018,A,924
46959,41060,Ashland-Orange,10/21/2018,U,713
46960,41060,Ashland-Orange,10/22/2018,W,"1,778"
46961,41060,Ashland-Orange,10/23/2018,W,"1,791"
46962,41060,Ashland-Orange,10/24/2018,W,"1,846"
46963,41060,Ashland-Orange,10/25/2018,W,"1,822"
46964,41060,Ashland-Orange,10/26/2018,W,"1,664"
46965,41060,Ashland-Orange,10/27/2018,A,933
46966,41060,Ashland-Orange,10/28/2018,U,619
46967,41060,Ashland-Orange,10/29/2018,W,"1,744"
46968,41060,Ashland-Orange,10/30/2018,W,"1,808"
46969,41060,Ashland-Orange,10/31/2018,W,"1,834"
51218,41060,Ashland-Orange,11/01/2018,W,"1,750"
51219,41060,Ashland-Orange,11/02/2018,W,"1,664"
51220,41060,Ashland-Orange,11/03/2018,A,910
51221,41060,Ashland-Orange,11/04/2018,U,604
51222,41060,Ashland-Orange,11/05/2018,W,"1,792"
51223,41060,Ashland-Orange,11/06/2018,W,"1,711"
51224,41060,Ashland-Orange,11/07/2018,W,"1,756"
51225,41060,Ashland-Orange,11/08/2018,W,"1,729"
51226,41060,Ashland-Orange,11/09/2018,W,"1,610"
51227,41060,Ashland-Orange,11/10/2018,A,833
51228,41060,Ashland-Orange,11/11/2018,U,643
51229,41060,Ashland-Orange,11/12/2018,W,"1,415"
51230,41060,Ashland-Orange,11/13/2018,W,"1,651"
51231,41060,Ashland-Orange,11/14/2018,W,"1,759"
51232,41060,Ashland-Orange,11/15/2018,W,"1,632"
51233,41060,Ashland-Orange,11/16/2018,W,"1,725"
51234,41060,Ashland-Orange,11/17/2018,A,926
51235,41060,Ashland-Orange,11/18/2018,U,624
51236,41060,Ashland-Orange,11/19/2018,W,"1,616"
51237,41060,Ashland-Orange,11/20/2018,W,"1,652"
51238,41060,Ashland-Orange,11/21/2018,W,"1,554"
51239,41060,Ashland-Orange,11/22/2018,U,496
51240,41060,Ashland-Orange,11/23/2018,W,917
51241,41060,Ashland-Orange,11/24/2018,A,810
51242,41060,Ashland-Orange,11/25/2018,U,560
51243,41060,Ashland-Orange,11/26/2018,W,"1,454"
51244,41060,Ashland-Orange,11/27/2018,W,"1,566"
51245,41060,Ashland-Orange,11/28/2018,W,"1,620"
51246,41060,Ashland-Orange,11/29/2018,W,"1,673"
51247,41060,Ashland-Orange,11/30/2018,W,"1,655"
55660,41060,Ashland-Orange,12/01/2018,A,831
55661,41060,Ashland-Orange,12/02/2018,U,676
55662,41060,Ashland-Orange,12/03/2018,W,"1,592"
55663,41060,Ashland-Orange,12/04/2018,W,"1,570"
55664,41060,Ashland-Orange,12/05/2018,W,"1,587"
55665,41060,Ashland-Orange,12/06/2018,W,"1,660"
55666,41060,Ashland-Orange,12/07/2018,W,"1,599"
55667,41060,Ashland-Orange,12/08/2018,A,865
55668,41060,Ashland-Orange,12/09/2018,U,601
55669,41060,Ashland-Orange,12/10/2018,W,"1,503"
55670,41060,Ashland-Orange,12/11/2018,W,"1,592"
55671,41060,Ashland-Orange,12/12/2018,W,"1,591"
55672,41060,Ashland-Orange,12/13/2018,W,"1,643"
55673,41060,Ashland-Orange,12/14/2018,W,"1,567"
55674,41060,Ashland-Orange,12/15/2018,A,872
55675,41060,Ashland-Orange,12/16/2018,U,650
55676,41060,Ashland-Orange,12/17/2018,W,"1,476"
55677,41060,Ashland-Orange,12/18/2018,W,"1,591"
55678,41060,Ashland-Orange,12/19/2018,W,"1,577"
55679,41060,Ashland-Orange,12/20/2018,W,"1,610"
55680,41060,Ashland-Orange,12/21/2018,W,"1,453"
55681,41060,Ashland-Orange,12/22/2018,A,811
55682,41060,Ashland-Orange,12/23/2018,U,673
55683,41060,Ashland-Orange,12/24/2018,W,739
55684,41060,Ashland-Orange,12/25/2018,U,311
55685,41060,Ashland-Orange,12/26/2018,W,"1,092"
55686,41060,Ashland-Orange,12/27/2018,W,"1,112"
55687,41060,Ashland-Orange,12/28/2018,W,"1,213"
55688,41060,Ashland-Orange,12/29/2018,A,729
55689,41060,Ashland-Orange,12/30/2018,U,599
55690,41060,Ashland-Orange,12/31/2018,W,855
60137,41060,Ashland-Orange,01/01/2019,U,506
60138,41060,Ashland-Orange,01/02/2019,W,"1,218"
60139,41060,Ashland-Orange,01/03/2019,W,"1,322"
60140,41060,Ashland-Orange,01/04/2019,W,"1,350"
60141,41060,Ashland-Orange,01/05/2019,A,769
60142,41060,Ashland-Orange,01/06/2019,U,578
60143,41060,Ashland-Orange,01/07/2019,W,"1,416"
60144,41060,Ashland-Orange,01/08/2019,W,"1,491"
60145,41060,Ashland-Orange,01/09/2019,W,"1,510"
60146,41060,Ashland-Orange,01/10/2019,W,"1,454"
60147,41060,Ashland-Orange,01/11/2019,W,"1,446"
60148,41060,Ashland-Orange,01/12/2019,A,683
60149,41060,Ashland-Orange,01/13/2019,U,517
60150,41060,Ashland-Orange,01/14/2019,W,"1,511"
60151,41060,Ashland-Orange,01/15/2019,W,"1,583"
60152,41060,Ashland-Orange,01/16/2019,W,"1,500"
60153,41060,Ashland-Orange,01/17/2019,W,"1,561"
60154,41060,Ashland-Orange,01/18/2019,W,"1,512"
60155,41060,Ashland-Orange,01/19/2019,A,593
60156,41060,Ashland-Orange,01/20/2019,U,516
60157,41060,Ashland-Orange,01/21/2019,W,859
60158,41060,Ashland-Orange,01/22/2019,W,"1,510"
60159,41060,Ashland-Orange,01/23/2019,W,"1,497"
60160,41060,Ashland-Orange,01/24/2019,W,"1,442"
60161,41060,Ashland-Orange,01/25/2019,W,"1,211"
60162,41060,Ashland-Orange,01/26/2019,A,619
60163,41060,Ashland-Orange,01/27/2019,U,464
60164,41060,Ashland-Orange,01/28/2019,W,"1,405"
60165,41060,Ashland-Orange,01/29/2019,W,"1,167"
60166,41060,Ashland-Orange,01/30/2019,W,252
60167,41060,Ashland-Orange,01/31/2019,W,496
64293,41060,Ashland-Orange,02/01/2019,W,"1,297"
64294,41060,Ashland-Orange,02/02/2019,A,713
64295,41060,Ashland-Orange,02/03/2019,U,545
64296,41060,Ashland-Orange,02/04/2019,W,"1,537"
64297,41060,Ashland-Orange,02/05/2019,W,"1,580"
64298,41060,Ashland-Orange,02/06/2019,W,"1,604"
64299,41060,Ashland-Orange,02/07/2019,W,"1,585"
64300,41060,Ashland-Orange,02/08/2019,W,"1,365"
64301,41060,Ashland-Orange,02/09/2019,A,664
64302,41060,Ashland-Orange,02/10/2019,U,546
64303,41060,Ashland-Orange,02/11/2019,W,"1,525"
64304,41060,Ashland-Orange,02/12/2019,W,"1,465"
64305,41060,Ashland-Orange,02/13/2019,W,"1,562"
64306,41060,Ashland-Orange,02/14/2019,W,"1,580"
64307,41060,Ashland-Orange,02/15/2019,W,"1,474"
64308,41060,Ashland-Orange,02/16/2019,A,734
64309,41060,Ashland-Orange,02/17/2019,U,528
64310,41060,Ashland-Orange,02/18/2019,W,"1,076"
64311,41060,Ashland-Orange,02/19/2019,W,"1,552"
64312,41060,Ashland-Orange,02/20/2019,W,"1,510"
64313,41060,Ashland-Orange,02/21/2019,W,"1,634"
64314,41060,Ashland-Orange,02/22/2019,W,"1,578"
64315,41060,Ashland-Orange,02/23/2019,A,697
64316,41060,Ashland-Orange,02/24/2019,U,486
64317,41060,Ashland-Orange,02/25/2019,W,"1,458"
64318,41060,Ashland-Orange,02/26/2019,W,"1,490"
64319,41060,Ashland-Orange,02/27/2019,W,"1,508"
64320,41060,Ashland-Orange,02/28/2019,W,"1,496"
68588,41060,Ashland-Orange,03/01/2019,W,"1,494"
68589,41060,Ashland-Orange,03/02/2019,A,681
68590,41060,Ashland-Orange,03/03/2019,U,475
68591,41060,Ashland-Orange,03/04/2019,W,"1,355"
68592,41060,Ashland-Orange,03/05/2019,W,"1,443"
68593,41060,Ashland-Orange,03/06/2019,W,"1,486"
68594,41060,Ashland-Orange,03/07/2019,W,"1,545"
68595,41060,Ashland-Orange,03/08/2019,W,"1,483"
68596,41060,Ashland-Orange,03/09/2019,A,688
68597,41060,Ashland-Orange,03/10/2019,U,554
68598,41060,Ashland-Orange,03/11/2019,W,"1,511"
68599,41060,Ashland-Orange,03/12/2019,W,"1,600"
68600,41060,Ashland-Orange,03/13/2019,W,"1,517"
68601,41060,Ashland-Orange,03/14/2019,W,"1,551"
68602,41060,Ashland-Orange,03/15/2019,W,"1,500"
68603,41060,Ashland-Orange,03/16/2019,A,930
68604,41060,Ashland-Orange,03/17/2019,U,641
68605,41060,Ashland-Orange,03/18/2019,W,"1,514"
68606,41060,Ashland-Orange,03/19/2019,W,"1,622"
68607,41060,Ashland-Orange,03/20/2019,W,"1,499"
68608,41060,Ashland-Orange,03/21/2019,W,"1,624"
68609,41060,Ashland-Orange,03/22/2019,W,"1,581"
68610,41060,Ashland-Orange,03/23/2019,A,847
68611,41060,Ashland-Orange,03/24/2019,U,575
68612,41060,Ashland-Orange,03/25/2019,W,"1,505"
68613,41060,Ashland-Orange,03/26/2019,W,"1,569"
68614,41060,Ashland-Orange,03/27/2019,W,"1,612"
68615,41060,Ashland-Orange,03/28/2019,W,"1,617"
68616,41060,Ashland-Orange,03/29/2019,W,"1,517"
68617,41060,Ashland-Orange,03/30/2019,A,719
