,station_id,stationname,date,daytype,rides
18711,40810,Medical Center,04/23/2018,W,"2,209"
18737,40810,Medical Center,05/19/2018,A,685
18967,40810,Medical Center,06/02/2018,A,602
18996,40810,Medical Center,06/15/2018,W,"1,566"
19037,40810,Medical Center,04/24/2018,W,"2,274"
19097,40810,Medical Center,06/27/2018,W,"1,973"
19123,40810,Medical Center,06/25/2018,W,"1,813"
19216,40810,Medical Center,06/19/2018,W,"1,966"
19287,40810,Medical Center,05/30/2018,W,"1,898"
19588,40810,Medical Center,04/02/2018,W,"1,964"
19607,40810,Medical Center,06/17/2018,U,378
19649,40810,Medical Center,04/01/2018,U,590
19858,40810,Medical Center,04/07/2018,A,864
19998,40810,Medical Center,04/17/2018,W,"2,237"
20017,40810,Medical Center,05/17/2018,W,"1,904"
20384,40810,Medical Center,04/22/2018,U,426
20435,40810,Medical Center,05/16/2018,W,"1,926"
20534,40810,Medical Center,04/16/2018,W,"2,103"
20610,40810,Medical Center,06/26/2018,W,"1,854"
20618,40810,Medical Center,05/22/2018,W,"2,250"
20620,40810,Medical Center,06/24/2018,U,446
20684,40810,Medical Center,05/20/2018,U,357
20812,40810,Medical Center,06/11/2018,W,"2,043"
20927,40810,Medical Center,06/22/2018,W,"1,537"
21299,40810,Medical Center,06/12/2018,W,"2,197"
21433,40810,Medical Center,04/08/2018,U,383
21617,40810,Medical Center,06/30/2018,A,780
21871,40810,Medical Center,04/25/2018,W,"2,324"
21950,40810,Medical Center,06/01/2018,W,"2,073"
22339,40810,Medical Center,04/19/2018,W,"2,126"
22448,40810,Medical Center,05/13/2018,U,377
22458,40810,Medical Center,05/07/2018,W,"2,224"
22515,40810,Medical Center,04/12/2018,W,"2,171"
22702,40810,Medical Center,05/10/2018,W,"2,214"
23128,40810,Medical Center,06/16/2018,A,555
23628,40810,Medical Center,05/08/2018,W,"2,300"
23706,40810,Medical Center,05/21/2018,W,"1,740"
24019,40810,Medical Center,04/14/2018,A,723
24101,40810,Medical Center,05/29/2018,W,"1,866"
24123,40810,Medical Center,06/18/2018,W,"1,736"
24336,40810,Medical Center,06/08/2018,W,"1,953"
24379,40810,Medical Center,05/24/2018,W,"1,864"
24399,40810,Medical Center,05/06/2018,U,440
24551,40810,Medical Center,06/21/2018,W,"1,797"
24587,40810,Medical Center,05/02/2018,W,"2,183"
24615,40810,Medical Center,05/15/2018,W,"1,995"
24647,40810,Medical Center,06/03/2018,U,396
24929,40810,Medical Center,05/31/2018,W,"1,933"
24942,40810,Medical Center,05/12/2018,A,596
25054,40810,Medical Center,05/18/2018,W,"1,845"
25221,40810,Medical Center,06/05/2018,W,"1,968"
25235,40810,Medical Center,05/26/2018,A,592
25242,40810,Medical Center,06/06/2018,W,"2,279"
25464,40810,Medical Center,04/26/2018,W,"2,343"
25486,40810,Medical Center,05/11/2018,W,"1,877"
25497,40810,Medical Center,06/09/2018,A,678
25768,40810,Medical Center,06/29/2018,W,"1,632"
26140,40810,Medical Center,06/07/2018,W,"2,174"
26187,40810,Medical Center,05/25/2018,W,"1,761"
26230,40810,Medical Center,06/23/2018,A,627
26374,40810,Medical Center,04/03/2018,W,"2,332"
26572,40810,Medical Center,05/14/2018,W,"1,762"
27089,40810,Medical Center,04/27/2018,W,"1,911"
27314,40810,Medical Center,05/28/2018,U,366
27491,40810,Medical Center,04/21/2018,A,621
27705,40810,Medical Center,06/10/2018,U,705
27748,40810,Medical Center,04/11/2018,W,"2,537"
27964,40810,Medical Center,05/05/2018,A,913
28168,40810,Medical Center,06/13/2018,W,"2,162"
28448,40810,Medical Center,05/03/2018,W,"2,113"
28993,40810,Medical Center,06/28/2018,W,"1,850"
29141,40810,Medical Center,04/29/2018,U,404
29356,40810,Medical Center,04/15/2018,U,462
29410,40810,Medical Center,04/30/2018,W,"2,222"
29655,40810,Medical Center,06/14/2018,W,"2,127"
29706,40810,Medical Center,04/28/2018,A,634
29785,40810,Medical Center,05/23/2018,W,"2,212"
29957,40810,Medical Center,05/01/2018,W,"2,252"
30242,40810,Medical Center,04/04/2018,W,"2,122"
30337,40810,Medical Center,05/04/2018,W,"2,007"
30411,40810,Medical Center,04/09/2018,W,"2,141"
30435,40810,Medical Center,04/06/2018,W,"2,053"
30509,40810,Medical Center,06/20/2018,W,"1,847"
30524,40810,Medical Center,04/13/2018,W,"1,689"
30572,40810,Medical Center,04/10/2018,W,"2,118"
32954,40810,Medical Center,07/01/2018,U,401
32955,40810,Medical Center,07/02/2018,W,"1,785"
32956,40810,Medical Center,07/03/2018,W,"1,785"
32957,40810,Medical Center,07/04/2018,U,443
32958,40810,Medical Center,07/05/2018,W,"1,510"
32959,40810,Medical Center,07/06/2018,W,"1,845"
32960,40810,Medical Center,07/07/2018,A,"1,019"
32961,40810,Medical Center,07/08/2018,U,408
32962,40810,Medical Center,07/09/2018,W,"1,889"
32963,40810,Medical Center,07/10/2018,W,"1,961"
32964,40810,Medical Center,07/11/2018,W,"2,055"
32965,40810,Medical Center,07/12/2018,W,"1,827"
32966,40810,Medical Center,07/13/2018,W,"1,772"
32967,40810,Medical Center,07/14/2018,A,624
32968,40810,Medical Center,07/15/2018,U,575
32969,40810,Medical Center,07/16/2018,W,"1,756"
32970,40810,Medical Center,07/17/2018,W,"2,247"
32971,40810,Medical Center,07/18/2018,W,"1,920"
32972,40810,Medical Center,07/19/2018,W,"1,903"
32973,40810,Medical Center,07/20/2018,W,"1,588"
32974,40810,Medical Center,07/21/2018,A,514
32975,40810,Medical Center,07/22/2018,U,467
32976,40810,Medical Center,07/23/2018,W,"1,861"
32977,40810,Medical Center,07/24/2018,W,"2,037"
32978,40810,Medical Center,07/25/2018,W,"1,975"
32979,40810,Medical Center,07/26/2018,W,"1,942"
32980,40810,Medical Center,07/27/2018,W,"1,643"
32981,40810,Medical Center,07/28/2018,A,597
32982,40810,Medical Center,07/29/2018,U,469
32983,40810,Medical Center,07/30/2018,W,"1,742"
32984,40810,Medical Center,07/31/2018,W,"1,830"
37428,40810,Medical Center,08/01/2018,W,"1,751"
37429,40810,Medical Center,08/02/2018,W,"1,797"
37430,40810,Medical Center,08/03/2018,W,"1,844"
37431,40810,Medical Center,08/04/2018,A,578
37432,40810,Medical Center,08/05/2018,U,430
37433,40810,Medical Center,08/06/2018,W,"1,579"
37434,40810,Medical Center,08/07/2018,W,"1,699"
37435,40810,Medical Center,08/08/2018,W,"1,859"
37436,40810,Medical Center,08/09/2018,W,"1,773"
37437,40810,Medical Center,08/10/2018,W,"1,504"
37438,40810,Medical Center,08/11/2018,A,522
37439,40810,Medical Center,08/12/2018,U,464
37440,40810,Medical Center,08/13/2018,W,"1,778"
37441,40810,Medical Center,08/14/2018,W,"1,864"
37442,40810,Medical Center,08/15/2018,W,"2,000"
37443,40810,Medical Center,08/16/2018,W,"1,747"
37444,40810,Medical Center,08/17/2018,W,"1,768"
37445,40810,Medical Center,08/18/2018,A,817
37446,40810,Medical Center,08/19/2018,U,479
37447,40810,Medical Center,08/20/2018,W,"1,933"
37448,40810,Medical Center,08/21/2018,W,"2,212"
37449,40810,Medical Center,08/22/2018,W,"2,202"
37450,40810,Medical Center,08/23/2018,W,"2,221"
37451,40810,Medical Center,08/24/2018,W,"1,900"
37452,40810,Medical Center,08/25/2018,A,867
37453,40810,Medical Center,08/26/2018,U,685
37454,40810,Medical Center,08/27/2018,W,"2,932"
37455,40810,Medical Center,08/28/2018,W,"2,939"
37456,40810,Medical Center,08/29/2018,W,"3,078"
37457,40810,Medical Center,08/30/2018,W,"2,971"
37458,40810,Medical Center,08/31/2018,W,"2,434"
41817,40810,Medical Center,09/01/2018,A,759
41818,40810,Medical Center,09/02/2018,U,565
41819,40810,Medical Center,09/03/2018,U,560
41820,40810,Medical Center,09/04/2018,W,"3,163"
41821,40810,Medical Center,09/05/2018,W,"3,311"
41822,40810,Medical Center,09/06/2018,W,"3,083"
41823,40810,Medical Center,09/07/2018,W,"2,695"
41824,40810,Medical Center,09/08/2018,A,"1,444"
41825,40810,Medical Center,09/09/2018,U,558
41826,40810,Medical Center,09/10/2018,W,"3,168"
41827,40810,Medical Center,09/11/2018,W,"3,465"
41828,40810,Medical Center,09/12/2018,W,"3,464"
41829,40810,Medical Center,09/13/2018,W,"3,348"
41830,40810,Medical Center,09/14/2018,W,"3,343"
41831,40810,Medical Center,09/15/2018,A,"1,149"
41832,40810,Medical Center,09/16/2018,U,656
41833,40810,Medical Center,09/17/2018,W,"3,205"
41834,40810,Medical Center,09/18/2018,W,"3,385"
41835,40810,Medical Center,09/19/2018,W,"3,389"
41836,40810,Medical Center,09/20/2018,W,"3,410"
41837,40810,Medical Center,09/21/2018,W,"3,880"
41838,40810,Medical Center,09/22/2018,A,"1,959"
41839,40810,Medical Center,09/23/2018,U,"1,388"
41840,40810,Medical Center,09/24/2018,W,"3,313"
41841,40810,Medical Center,09/25/2018,W,"3,517"
41842,40810,Medical Center,09/26/2018,W,"3,362"
41843,40810,Medical Center,09/27/2018,W,"3,592"
41844,40810,Medical Center,09/28/2018,W,"2,920"
41845,40810,Medical Center,09/29/2018,A,"1,274"
41846,40810,Medical Center,09/30/2018,U,922
46226,40810,Medical Center,10/01/2018,W,"3,348"
46227,40810,Medical Center,10/02/2018,W,"3,906"
46228,40810,Medical Center,10/03/2018,W,"3,847"
46229,40810,Medical Center,10/04/2018,W,"3,427"
46230,40810,Medical Center,10/05/2018,W,"2,881"
46231,40810,Medical Center,10/06/2018,A,"1,238"
46232,40810,Medical Center,10/07/2018,U,"1,512"
46233,40810,Medical Center,10/08/2018,W,"2,536"
46234,40810,Medical Center,10/09/2018,W,"3,523"
46235,40810,Medical Center,10/10/2018,W,"3,544"
46236,40810,Medical Center,10/11/2018,W,"3,254"
46237,40810,Medical Center,10/12/2018,W,"3,103"
46238,40810,Medical Center,10/13/2018,A,"1,331"
46239,40810,Medical Center,10/14/2018,U,707
46240,40810,Medical Center,10/15/2018,W,"3,427"
46241,40810,Medical Center,10/16/2018,W,"3,636"
46242,40810,Medical Center,10/17/2018,W,"3,769"
46243,40810,Medical Center,10/18/2018,W,"3,354"
46244,40810,Medical Center,10/19/2018,W,"3,071"
46245,40810,Medical Center,10/20/2018,A,"1,491"
46246,40810,Medical Center,10/21/2018,U,851
46247,40810,Medical Center,10/22/2018,W,"3,463"
46248,40810,Medical Center,10/23/2018,W,"3,583"
46249,40810,Medical Center,10/24/2018,W,"3,741"
46250,40810,Medical Center,10/25/2018,W,"3,544"
46251,40810,Medical Center,10/26/2018,W,"2,951"
46252,40810,Medical Center,10/27/2018,A,"1,114"
46253,40810,Medical Center,10/28/2018,U,747
46254,40810,Medical Center,10/29/2018,W,"3,659"
46255,40810,Medical Center,10/30/2018,W,"3,248"
46256,40810,Medical Center,10/31/2018,W,"3,471"
50528,40810,Medical Center,11/01/2018,W,"3,101"
50529,40810,Medical Center,11/02/2018,W,"2,882"
50530,40810,Medical Center,11/03/2018,A,"1,264"
50531,40810,Medical Center,11/04/2018,U,567
50532,40810,Medical Center,11/05/2018,W,"3,357"
50533,40810,Medical Center,11/06/2018,W,"3,175"
50534,40810,Medical Center,11/07/2018,W,"3,242"
50535,40810,Medical Center,11/08/2018,W,"3,512"
50536,40810,Medical Center,11/09/2018,W,"2,773"
50537,40810,Medical Center,11/10/2018,A,"1,208"
50538,40810,Medical Center,11/11/2018,U,628
50539,40810,Medical Center,11/12/2018,W,"2,424"
50540,40810,Medical Center,11/13/2018,W,"3,341"
50541,40810,Medical Center,11/14/2018,W,"3,355"
50542,40810,Medical Center,11/15/2018,W,"3,154"
50543,40810,Medical Center,11/16/2018,W,"3,040"
50544,40810,Medical Center,11/17/2018,A,"1,316"
50545,40810,Medical Center,11/18/2018,U,852
50546,40810,Medical Center,11/19/2018,W,"3,089"
50547,40810,Medical Center,11/20/2018,W,"3,114"
50548,40810,Medical Center,11/21/2018,W,"2,710"
50549,40810,Medical Center,11/22/2018,U,571
50550,40810,Medical Center,11/23/2018,W,"1,331"
50551,40810,Medical Center,11/24/2018,A,836
50552,40810,Medical Center,11/25/2018,U,572
50553,40810,Medical Center,11/26/2018,W,"3,119"
50554,40810,Medical Center,11/27/2018,W,"3,255"
50555,40810,Medical Center,11/28/2018,W,"3,107"
50556,40810,Medical Center,11/29/2018,W,"3,130"
50557,40810,Medical Center,11/30/2018,W,"2,867"
54947,40810,Medical Center,12/01/2018,A,833
54948,40810,Medical Center,12/02/2018,U,743
54949,40810,Medical Center,12/03/2018,W,"3,052"
54950,40810,Medical Center,12/04/2018,W,"3,069"
54951,40810,Medical Center,12/05/2018,W,"3,168"
54952,40810,Medical Center,12/06/2018,W,"3,385"
54953,40810,Medical Center,12/07/2018,W,"2,931"
54954,40810,Medical Center,12/08/2018,A,"1,086"
54955,40810,Medical Center,12/09/2018,U,741
54956,40810,Medical Center,12/10/2018,W,"3,226"
54957,40810,Medical Center,12/11/2018,W,"3,033"
54958,40810,Medical Center,12/12/2018,W,"3,278"
54959,40810,Medical Center,12/13/2018,W,"3,031"
54960,40810,Medical Center,12/14/2018,W,"2,929"
54961,40810,Medical Center,12/15/2018,A,888
54962,40810,Medical Center,12/16/2018,U,764
54963,40810,Medical Center,12/17/2018,W,"2,521"
54964,40810,Medical Center,12/18/2018,W,"2,700"
54965,40810,Medical Center,12/19/2018,W,"2,810"
54966,40810,Medical Center,12/20/2018,W,"2,257"
54967,40810,Medical Center,12/21/2018,W,"2,207"
54968,40810,Medical Center,12/22/2018,A,806
54969,40810,Medical Center,12/23/2018,U,619
54970,40810,Medical Center,12/24/2018,W,"1,001"
54971,40810,Medical Center,12/25/2018,U,424
54972,40810,Medical Center,12/26/2018,W,"1,669"
54973,40810,Medical Center,12/27/2018,W,"1,760"
54974,40810,Medical Center,12/28/2018,W,"1,626"
54975,40810,Medical Center,12/29/2018,A,621
54976,40810,Medical Center,12/30/2018,U,488
54977,40810,Medical Center,12/31/2018,W,"1,177"
59424,40810,Medical Center,01/01/2019,U,451
59425,40810,Medical Center,01/02/2019,W,"2,122"
59426,40810,Medical Center,01/03/2019,W,"2,033"
59427,40810,Medical Center,01/04/2019,W,"2,273"
59428,40810,Medical Center,01/05/2019,A,773
59429,40810,Medical Center,01/06/2019,U,688
59430,40810,Medical Center,01/07/2019,W,"2,679"
59431,40810,Medical Center,01/08/2019,W,"2,766"
59432,40810,Medical Center,01/09/2019,W,"2,662"
59433,40810,Medical Center,01/10/2019,W,"2,626"
59434,40810,Medical Center,01/11/2019,W,"2,435"
59435,40810,Medical Center,01/12/2019,A,840
59436,40810,Medical Center,01/13/2019,U,573
59437,40810,Medical Center,01/14/2019,W,"3,149"
59438,40810,Medical Center,01/15/2019,W,"3,197"
59439,40810,Medical Center,01/16/2019,W,"3,245"
59440,40810,Medical Center,01/17/2019,W,"3,331"
59441,40810,Medical Center,01/18/2019,W,"2,691"
59442,40810,Medical Center,01/19/2019,A,928
59443,40810,Medical Center,01/20/2019,U,679
59444,40810,Medical Center,01/21/2019,W,"1,125"
59445,40810,Medical Center,01/22/2019,W,"3,205"
59446,40810,Medical Center,01/23/2019,W,"3,267"
59447,40810,Medical Center,01/24/2019,W,"3,027"
59448,40810,Medical Center,01/25/2019,W,"2,165"
59449,40810,Medical Center,01/26/2019,A,655
59450,40810,Medical Center,01/27/2019,U,624
59451,40810,Medical Center,01/28/2019,W,"2,828"
59452,40810,Medical Center,01/29/2019,W,"2,266"
59453,40810,Medical Center,01/30/2019,W,414
59454,40810,Medical Center,01/31/2019,W,823
63649,40810,Medical Center,02/01/2019,W,"2,319"
63650,40810,Medical Center,02/02/2019,A,787
63651,40810,Medical Center,02/03/2019,U,525
63652,40810,Medical Center,02/04/2019,W,"3,152"
63653,40810,Medical Center,02/05/2019,W,"3,333"
63654,40810,Medical Center,02/06/2019,W,"3,350"
63655,40810,Medical Center,02/07/2019,W,"3,308"
63656,40810,Medical Center,02/08/2019,W,"2,466"
63657,40810,Medical Center,02/09/2019,A,912
63658,40810,Medical Center,02/10/2019,U,758
63659,40810,Medical Center,02/11/2019,W,"3,302"
63660,40810,Medical Center,02/12/2019,W,"2,591"
63661,40810,Medical Center,02/13/2019,W,"3,274"
63662,40810,Medical Center,02/14/2019,W,"3,411"
63663,40810,Medical Center,02/15/2019,W,"2,533"
63664,40810,Medical Center,02/16/2019,A,968
63665,40810,Medical Center,02/17/2019,U,606
63666,40810,Medical Center,02/18/2019,W,"1,682"
63667,40810,Medical Center,02/19/2019,W,"3,058"
63668,40810,Medical Center,02/20/2019,W,"3,069"
63669,40810,Medical Center,02/21/2019,W,"3,323"
63670,40810,Medical Center,02/22/2019,W,"2,774"
63671,40810,Medical Center,02/23/2019,A,"1,022"
63672,40810,Medical Center,02/24/2019,U,624
63673,40810,Medical Center,02/25/2019,W,"2,978"
63674,40810,Medical Center,02/26/2019,W,"2,886"
63675,40810,Medical Center,02/27/2019,W,"3,014"
63676,40810,Medical Center,02/28/2019,W,"2,651"
67875,40810,Medical Center,03/01/2019,W,"2,406"
67876,40810,Medical Center,03/02/2019,A,875
67877,40810,Medical Center,03/03/2019,U,671
67878,40810,Medical Center,03/04/2019,W,"2,507"
67879,40810,Medical Center,03/05/2019,W,"2,877"
67880,40810,Medical Center,03/06/2019,W,"3,106"
67881,40810,Medical Center,03/07/2019,W,"3,067"
67882,40810,Medical Center,03/08/2019,W,"2,883"
67883,40810,Medical Center,03/09/2019,A,840
67884,40810,Medical Center,03/10/2019,U,495
67885,40810,Medical Center,03/11/2019,W,"3,023"
67886,40810,Medical Center,03/12/2019,W,"3,376"
67887,40810,Medical Center,03/13/2019,W,"3,149"
67888,40810,Medical Center,03/14/2019,W,"3,310"
67889,40810,Medical Center,03/15/2019,W,"3,044"
67890,40810,Medical Center,03/16/2019,A,"1,349"
67891,40810,Medical Center,03/17/2019,U,866
67892,40810,Medical Center,03/18/2019,W,"3,193"
67893,40810,Medical Center,03/19/2019,W,"3,056"
67894,40810,Medical Center,03/20/2019,W,"3,107"
67895,40810,Medical Center,03/21/2019,W,"3,201"
67896,40810,Medical Center,03/22/2019,W,"2,672"
67897,40810,Medical Center,03/23/2019,A,"1,022"
67898,40810,Medical Center,03/24/2019,U,776
67899,40810,Medical Center,03/25/2019,W,"2,739"
67900,40810,Medical Center,03/26/2019,W,"2,998"
67901,40810,Medical Center,03/27/2019,W,"3,194"
67902,40810,Medical Center,03/28/2019,W,"2,933"
67903,40810,Medical Center,03/29/2019,W,"2,708"
67904,40810,Medical Center,03/30/2019,A,"1,037"
67905,40810,Medical Center,03/31/2019,U,563
72297,40810,Medical Center,04/01/2019,W,"2,974"
72298,40810,Medical Center,04/02/2019,W,"3,017"
72299,40810,Medical Center,04/03/2019,W,"3,176"
72300,40810,Medical Center,04/04/2019,W,"2,894"
72301,40810,Medical Center,04/05/2019,W,"2,596"
72302,40810,Medical Center,04/06/2019,A,"1,303"
72303,40810,Medical Center,04/07/2019,U,560
72304,40810,Medical Center,04/08/2019,W,"2,976"
72305,40810,Medical Center,04/09/2019,W,"3,316"
72306,40810,Medical Center,04/10/2019,W,"2,917"
72307,40810,Medical Center,04/11/2019,W,"2,928"
72308,40810,Medical Center,04/12/2019,W,"2,888"
72309,40810,Medical Center,04/13/2019,A,823
72310,40810,Medical Center,04/14/2019,U,425
72311,40810,Medical Center,04/15/2019,W,"2,200"
72312,40810,Medical Center,04/16/2019,W,"2,265"
72313,40810,Medical Center,04/17/2019,W,"2,285"
72314,40810,Medical Center,04/18/2019,W,"2,166"
72315,40810,Medical Center,04/19/2019,W,"1,934"
72316,40810,Medical Center,04/20/2019,A,723
72317,40810,Medical Center,04/21/2019,U,545
72318,40810,Medical Center,04/22/2019,W,"2,777"
72319,40810,Medical Center,04/23/2019,W,"2,966"
72320,40810,Medical Center,04/24/2019,W,"2,876"
72321,40810,Medical Center,04/25/2019,W,"2,904"
72322,40810,Medical Center,04/26/2019,W,"2,721"
72323,40810,Medical Center,04/27/2019,A,968
72324,40810,Medical Center,04/28/2019,U,557
72325,40810,Medical Center,04/29/2019,W,"2,567"
72326,40810,Medical Center,04/30/2019,W,"2,685"
76630,40810,Medical Center,05/01/2019,W,"2,690"
76631,40810,Medical Center,05/02/2019,W,"2,644"
76632,40810,Medical Center,05/03/2019,W,"2,434"
76633,40810,Medical Center,05/04/2019,A,797
76634,40810,Medical Center,05/05/2019,U,534
76635,40810,Medical Center,05/06/2019,W,"2,782"
76636,40810,Medical Center,05/07/2019,W,"2,869"
76637,40810,Medical Center,05/08/2019,W,"3,291"
76638,40810,Medical Center,05/09/2019,W,"2,838"
76639,40810,Medical Center,05/10/2019,W,"2,492"
76640,40810,Medical Center,05/11/2019,A,764
76641,40810,Medical Center,05/12/2019,U,496
76642,40810,Medical Center,05/13/2019,W,"2,461"
76643,40810,Medical Center,05/14/2019,W,"2,728"
76644,40810,Medical Center,05/15/2019,W,"2,716"
76645,40810,Medical Center,05/16/2019,W,"2,504"
76646,40810,Medical Center,05/17/2019,W,"2,257"
76647,40810,Medical Center,05/18/2019,A,751
76648,40810,Medical Center,05/19/2019,U,587
76649,40810,Medical Center,05/20/2019,W,"2,492"
76650,40810,Medical Center,05/21/2019,W,"2,558"
76651,40810,Medical Center,05/22/2019,W,"2,593"
