,station_id,stationname,date,daytype,rides
29493,40840,South Boulevard,04/06/2018,W,803
29610,40840,South Boulevard,05/13/2018,U,243
29644,40840,South Boulevard,04/20/2018,W,759
29692,40840,South Boulevard,05/04/2018,W,780
29985,40840,South Boulevard,04/28/2018,A,420
29993,40840,South Boulevard,06/14/2018,W,855
30040,40840,South Boulevard,06/05/2018,W,830
30089,40840,South Boulevard,06/23/2018,A,477
30188,40840,South Boulevard,04/11/2018,W,843
30363,40840,South Boulevard,04/26/2018,W,820
33047,40840,South Boulevard,07/01/2018,U,245
33048,40840,South Boulevard,07/02/2018,W,731
33049,40840,South Boulevard,07/03/2018,W,839
33050,40840,South Boulevard,07/04/2018,U,410
33051,40840,South Boulevard,07/05/2018,W,718
33052,40840,South Boulevard,07/06/2018,W,780
33053,40840,South Boulevard,07/07/2018,A,427
33054,40840,South Boulevard,07/08/2018,U,269
33055,40840,South Boulevard,07/09/2018,W,784
33056,40840,South Boulevard,07/10/2018,W,846
33057,40840,South Boulevard,07/11/2018,W,831
33058,40840,South Boulevard,07/12/2018,W,842
33059,40840,South Boulevard,07/13/2018,W,878
33060,40840,South Boulevard,07/14/2018,A,431
33061,40840,South Boulevard,07/15/2018,U,297
33062,40840,South Boulevard,07/16/2018,W,784
33063,40840,South Boulevard,07/17/2018,W,830
33064,40840,South Boulevard,07/18/2018,W,805
33065,40840,South Boulevard,07/19/2018,W,845
33066,40840,South Boulevard,07/20/2018,W,792
33067,40840,South Boulevard,07/21/2018,A,413
33068,40840,South Boulevard,07/22/2018,U,247
33069,40840,South Boulevard,07/23/2018,W,836
33070,40840,South Boulevard,07/24/2018,W,813
33071,40840,South Boulevard,07/25/2018,W,842
33072,40840,South Boulevard,07/26/2018,W,894
33073,40840,South Boulevard,07/27/2018,W,807
33074,40840,South Boulevard,07/28/2018,A,419
33075,40840,South Boulevard,07/29/2018,U,322
33076,40840,South Boulevard,07/30/2018,W,782
33077,40840,South Boulevard,07/31/2018,W,776
37521,40840,South Boulevard,08/01/2018,W,773
37522,40840,South Boulevard,08/02/2018,W,948
37523,40840,South Boulevard,08/03/2018,W,824
37524,40840,South Boulevard,08/04/2018,A,502
37525,40840,South Boulevard,08/05/2018,U,379
37526,40840,South Boulevard,08/06/2018,W,689
37527,40840,South Boulevard,08/07/2018,W,795
37528,40840,South Boulevard,08/08/2018,W,817
37529,40840,South Boulevard,08/09/2018,W,770
37530,40840,South Boulevard,08/10/2018,W,807
37531,40840,South Boulevard,08/11/2018,A,417
37532,40840,South Boulevard,08/12/2018,U,284
37533,40840,South Boulevard,08/13/2018,W,775
37534,40840,South Boulevard,08/14/2018,W,782
37535,40840,South Boulevard,08/15/2018,W,814
37536,40840,South Boulevard,08/16/2018,W,807
37537,40840,South Boulevard,08/17/2018,W,805
37538,40840,South Boulevard,08/18/2018,A,437
37539,40840,South Boulevard,08/19/2018,U,310
37540,40840,South Boulevard,08/20/2018,W,749
37541,40840,South Boulevard,08/21/2018,W,773
37542,40840,South Boulevard,08/22/2018,W,839
37543,40840,South Boulevard,08/23/2018,W,824
37544,40840,South Boulevard,08/24/2018,W,754
37545,40840,South Boulevard,08/25/2018,A,392
37546,40840,South Boulevard,08/26/2018,U,296
37547,40840,South Boulevard,08/27/2018,W,817
37548,40840,South Boulevard,08/28/2018,W,838
37549,40840,South Boulevard,08/29/2018,W,868
37550,40840,South Boulevard,08/30/2018,W,847
37551,40840,South Boulevard,08/31/2018,W,749
41907,40840,South Boulevard,09/01/2018,A,337
41908,40840,South Boulevard,09/02/2018,U,289
41909,40840,South Boulevard,09/03/2018,U,258
41910,40840,South Boulevard,09/04/2018,W,826
41911,40840,South Boulevard,09/05/2018,W,858
41912,40840,South Boulevard,09/06/2018,W,845
41913,40840,South Boulevard,09/07/2018,W,879
41914,40840,South Boulevard,09/08/2018,A,415
41915,40840,South Boulevard,09/09/2018,U,269
41916,40840,South Boulevard,09/10/2018,W,837
41917,40840,South Boulevard,09/11/2018,W,849
41918,40840,South Boulevard,09/12/2018,W,905
41919,40840,South Boulevard,09/13/2018,W,868
41920,40840,South Boulevard,09/14/2018,W,872
41921,40840,South Boulevard,09/15/2018,A,485
41922,40840,South Boulevard,09/16/2018,U,340
41923,40840,South Boulevard,09/17/2018,W,838
41924,40840,South Boulevard,09/18/2018,W,849
41925,40840,South Boulevard,09/19/2018,W,811
41926,40840,South Boulevard,09/20/2018,W,864
41927,40840,South Boulevard,09/21/2018,W,878
41928,40840,South Boulevard,09/22/2018,A,399
41929,40840,South Boulevard,09/23/2018,U,277
41930,40840,South Boulevard,09/24/2018,W,892
41931,40840,South Boulevard,09/25/2018,W,814
41932,40840,South Boulevard,09/26/2018,W,863
41933,40840,South Boulevard,09/27/2018,W,877
41934,40840,South Boulevard,09/28/2018,W,827
41935,40840,South Boulevard,09/29/2018,A,483
41936,40840,South Boulevard,09/30/2018,U,296
46319,40840,South Boulevard,10/01/2018,W,869
46320,40840,South Boulevard,10/02/2018,W,869
46321,40840,South Boulevard,10/03/2018,W,819
46322,40840,South Boulevard,10/04/2018,W,922
46323,40840,South Boulevard,10/05/2018,W,835
46324,40840,South Boulevard,10/06/2018,A,336
46325,40840,South Boulevard,10/07/2018,U,279
46326,40840,South Boulevard,10/08/2018,W,757
46327,40840,South Boulevard,10/09/2018,W,871
46328,40840,South Boulevard,10/10/2018,W,803
46329,40840,South Boulevard,10/11/2018,W,821
46330,40840,South Boulevard,10/12/2018,W,817
46331,40840,South Boulevard,10/13/2018,A,471
46332,40840,South Boulevard,10/14/2018,U,287
46333,40840,South Boulevard,10/15/2018,W,846
46334,40840,South Boulevard,10/16/2018,W,791
46335,40840,South Boulevard,10/17/2018,W,844
46336,40840,South Boulevard,10/18/2018,W,843
46337,40840,South Boulevard,10/19/2018,W,818
46338,40840,South Boulevard,10/20/2018,A,352
46339,40840,South Boulevard,10/21/2018,U,257
46340,40840,South Boulevard,10/22/2018,W,847
46341,40840,South Boulevard,10/23/2018,W,830
46342,40840,South Boulevard,10/24/2018,W,792
46343,40840,South Boulevard,10/25/2018,W,815
46344,40840,South Boulevard,10/26/2018,W,796
46345,40840,South Boulevard,10/27/2018,A,429
46346,40840,South Boulevard,10/28/2018,U,233
46347,40840,South Boulevard,10/29/2018,W,832
46348,40840,South Boulevard,10/30/2018,W,780
46349,40840,South Boulevard,10/31/2018,W,802
50618,40840,South Boulevard,11/01/2018,W,791
50619,40840,South Boulevard,11/02/2018,W,801
50620,40840,South Boulevard,11/03/2018,A,433
50621,40840,South Boulevard,11/04/2018,U,247
50622,40840,South Boulevard,11/05/2018,W,824
50623,40840,South Boulevard,11/06/2018,W,731
50624,40840,South Boulevard,11/07/2018,W,790
50625,40840,South Boulevard,11/08/2018,W,873
50626,40840,South Boulevard,11/09/2018,W,800
50627,40840,South Boulevard,11/10/2018,A,356
50628,40840,South Boulevard,11/11/2018,U,229
50629,40840,South Boulevard,11/12/2018,W,693
50630,40840,South Boulevard,11/13/2018,W,794
50631,40840,South Boulevard,11/14/2018,W,820
50632,40840,South Boulevard,11/15/2018,W,776
50633,40840,South Boulevard,11/16/2018,W,790
50634,40840,South Boulevard,11/17/2018,A,423
50635,40840,South Boulevard,11/18/2018,U,282
50636,40840,South Boulevard,11/19/2018,W,797
50637,40840,South Boulevard,11/20/2018,W,764
50638,40840,South Boulevard,11/21/2018,W,627
50639,40840,South Boulevard,11/22/2018,U,173
50640,40840,South Boulevard,11/23/2018,W,404
50641,40840,South Boulevard,11/24/2018,A,322
50642,40840,South Boulevard,11/25/2018,U,187
50643,40840,South Boulevard,11/26/2018,W,772
50644,40840,South Boulevard,11/27/2018,W,764
50645,40840,South Boulevard,11/28/2018,W,800
50646,40840,South Boulevard,11/29/2018,W,794
50647,40840,South Boulevard,11/30/2018,W,802
55040,40840,South Boulevard,12/01/2018,A,303
55041,40840,South Boulevard,12/02/2018,U,258
55042,40840,South Boulevard,12/03/2018,W,826
55043,40840,South Boulevard,12/04/2018,W,823
55044,40840,South Boulevard,12/05/2018,W,763
55045,40840,South Boulevard,12/06/2018,W,798
55046,40840,South Boulevard,12/07/2018,W,806
55047,40840,South Boulevard,12/08/2018,A,390
55048,40840,South Boulevard,12/09/2018,U,268
55049,40840,South Boulevard,12/10/2018,W,770
55050,40840,South Boulevard,12/11/2018,W,771
55051,40840,South Boulevard,12/12/2018,W,814
55052,40840,South Boulevard,12/13/2018,W,761
55053,40840,South Boulevard,12/14/2018,W,832
55054,40840,South Boulevard,12/15/2018,A,495
55055,40840,South Boulevard,12/16/2018,U,252
55056,40840,South Boulevard,12/17/2018,W,718
55057,40840,South Boulevard,12/18/2018,W,750
55058,40840,South Boulevard,12/19/2018,W,788
55059,40840,South Boulevard,12/20/2018,W,748
55060,40840,South Boulevard,12/21/2018,W,659
55061,40840,South Boulevard,12/22/2018,A,350
55062,40840,South Boulevard,12/23/2018,U,246
55063,40840,South Boulevard,12/24/2018,W,309
55064,40840,South Boulevard,12/25/2018,U,125
55065,40840,South Boulevard,12/26/2018,W,419
55066,40840,South Boulevard,12/27/2018,W,495
55067,40840,South Boulevard,12/28/2018,W,548
55068,40840,South Boulevard,12/29/2018,A,259
55069,40840,South Boulevard,12/30/2018,U,212
55070,40840,South Boulevard,12/31/2018,W,443
59517,40840,South Boulevard,01/01/2019,U,168
59518,40840,South Boulevard,01/02/2019,W,611
59519,40840,South Boulevard,01/03/2019,W,674
59520,40840,South Boulevard,01/04/2019,W,698
59521,40840,South Boulevard,01/05/2019,A,346
59522,40840,South Boulevard,01/06/2019,U,229
59523,40840,South Boulevard,01/07/2019,W,749
59524,40840,South Boulevard,01/08/2019,W,789
59525,40840,South Boulevard,01/09/2019,W,769
59526,40840,South Boulevard,01/10/2019,W,728
59527,40840,South Boulevard,01/11/2019,W,744
59528,40840,South Boulevard,01/12/2019,A,334
59529,40840,South Boulevard,01/13/2019,U,222
59530,40840,South Boulevard,01/14/2019,W,768
59531,40840,South Boulevard,01/15/2019,W,750
59532,40840,South Boulevard,01/16/2019,W,759
59533,40840,South Boulevard,01/17/2019,W,778
59534,40840,South Boulevard,01/18/2019,W,779
59535,40840,South Boulevard,01/19/2019,A,381
59536,40840,South Boulevard,01/20/2019,U,236
59537,40840,South Boulevard,01/21/2019,W,535
59538,40840,South Boulevard,01/22/2019,W,796
59539,40840,South Boulevard,01/23/2019,W,791
59540,40840,South Boulevard,01/24/2019,W,771
59541,40840,South Boulevard,01/25/2019,W,613
59542,40840,South Boulevard,01/26/2019,A,276
59543,40840,South Boulevard,01/27/2019,U,193
59544,40840,South Boulevard,01/28/2019,W,748
59545,40840,South Boulevard,01/29/2019,W,595
59546,40840,South Boulevard,01/30/2019,W,106
59547,40840,South Boulevard,01/31/2019,W,260
63733,40840,South Boulevard,02/01/2019,W,701
63734,40840,South Boulevard,02/02/2019,A,359
63735,40840,South Boulevard,02/03/2019,U,232
63736,40840,South Boulevard,02/04/2019,W,802
63737,40840,South Boulevard,02/05/2019,W,782
63738,40840,South Boulevard,02/06/2019,W,766
63739,40840,South Boulevard,02/07/2019,W,799
63740,40840,South Boulevard,02/08/2019,W,683
63741,40840,South Boulevard,02/09/2019,A,334
63742,40840,South Boulevard,02/10/2019,U,219
63743,40840,South Boulevard,02/11/2019,W,790
63744,40840,South Boulevard,02/12/2019,W,763
63745,40840,South Boulevard,02/13/2019,W,785
63746,40840,South Boulevard,02/14/2019,W,787
63747,40840,South Boulevard,02/15/2019,W,707
63748,40840,South Boulevard,02/16/2019,A,311
63749,40840,South Boulevard,02/17/2019,U,252
63750,40840,South Boulevard,02/18/2019,W,598
63751,40840,South Boulevard,02/19/2019,W,748
63752,40840,South Boulevard,02/20/2019,W,748
63753,40840,South Boulevard,02/21/2019,W,784
63754,40840,South Boulevard,02/22/2019,W,769
63755,40840,South Boulevard,02/23/2019,A,323
63756,40840,South Boulevard,02/24/2019,U,228
63757,40840,South Boulevard,02/25/2019,W,777
63758,40840,South Boulevard,02/26/2019,W,764
63759,40840,South Boulevard,02/27/2019,W,789
63760,40840,South Boulevard,02/28/2019,W,725
67968,40840,South Boulevard,03/01/2019,W,739
67969,40840,South Boulevard,03/02/2019,A,358
67970,40840,South Boulevard,03/03/2019,U,248
67971,40840,South Boulevard,03/04/2019,W,686
67972,40840,South Boulevard,03/05/2019,W,746
67973,40840,South Boulevard,03/06/2019,W,766
67974,40840,South Boulevard,03/07/2019,W,720
67975,40840,South Boulevard,03/08/2019,W,725
67976,40840,South Boulevard,03/09/2019,A,312
67977,40840,South Boulevard,03/10/2019,U,215
67978,40840,South Boulevard,03/11/2019,W,759
67979,40840,South Boulevard,03/12/2019,W,796
67980,40840,South Boulevard,03/13/2019,W,774
67981,40840,South Boulevard,03/14/2019,W,722
67982,40840,South Boulevard,03/15/2019,W,728
67983,40840,South Boulevard,03/16/2019,A,457
67984,40840,South Boulevard,03/17/2019,U,265
67985,40840,South Boulevard,03/18/2019,W,749
67986,40840,South Boulevard,03/19/2019,W,774
67987,40840,South Boulevard,03/20/2019,W,782
67988,40840,South Boulevard,03/21/2019,W,756
67989,40840,South Boulevard,03/22/2019,W,743
67990,40840,South Boulevard,03/23/2019,A,351
67991,40840,South Boulevard,03/24/2019,U,264
67992,40840,South Boulevard,03/25/2019,W,703
67993,40840,South Boulevard,03/26/2019,W,710
67994,40840,South Boulevard,03/27/2019,W,744
67995,40840,South Boulevard,03/28/2019,W,699
67996,40840,South Boulevard,03/29/2019,W,699
67997,40840,South Boulevard,03/30/2019,A,321
67998,40840,South Boulevard,03/31/2019,U,253
72387,40840,South Boulevard,04/01/2019,W,763
72388,40840,South Boulevard,04/02/2019,W,737
72389,40840,South Boulevard,04/03/2019,W,824
72390,40840,South Boulevard,04/04/2019,W,772
72391,40840,South Boulevard,04/05/2019,W,787
72392,40840,South Boulevard,04/06/2019,A,409
72393,40840,South Boulevard,04/07/2019,U,263
72394,40840,South Boulevard,04/08/2019,W,831
72395,40840,South Boulevard,04/09/2019,W,812
72396,40840,South Boulevard,04/10/2019,W,821
72397,40840,South Boulevard,04/11/2019,W,809
72398,40840,South Boulevard,04/12/2019,W,752
72399,40840,South Boulevard,04/13/2019,A,418
72400,40840,South Boulevard,04/14/2019,U,188
72401,40840,South Boulevard,04/15/2019,W,739
72402,40840,South Boulevard,04/16/2019,W,755
72403,40840,South Boulevard,04/17/2019,W,765
72404,40840,South Boulevard,04/18/2019,W,729
72405,40840,South Boulevard,04/19/2019,W,661
72406,40840,South Boulevard,04/20/2019,A,383
72407,40840,South Boulevard,04/21/2019,U,232
72408,40840,South Boulevard,04/22/2019,W,793
72409,40840,South Boulevard,04/23/2019,W,805
72410,40840,South Boulevard,04/24/2019,W,844
72411,40840,South Boulevard,04/25/2019,W,796
72412,40840,South Boulevard,04/26/2019,W,795
72413,40840,South Boulevard,04/27/2019,A,329
72414,40840,South Boulevard,04/28/2019,U,270
72415,40840,South Boulevard,04/29/2019,W,754
72416,40840,South Boulevard,04/30/2019,W,753
76723,40840,South Boulevard,05/01/2019,W,803
76724,40840,South Boulevard,05/02/2019,W,749
76725,40840,South Boulevard,05/03/2019,W,774
76726,40840,South Boulevard,05/04/2019,A,413
76727,40840,South Boulevard,05/05/2019,U,314
76728,40840,South Boulevard,05/06/2019,W,755
76729,40840,South Boulevard,05/07/2019,W,758
76730,40840,South Boulevard,05/08/2019,W,787
76731,40840,South Boulevard,05/09/2019,W,936
76732,40840,South Boulevard,05/10/2019,W,772
76733,40840,South Boulevard,05/11/2019,A,338
76734,40840,South Boulevard,05/12/2019,U,229
76735,40840,South Boulevard,05/13/2019,W,751
76736,40840,South Boulevard,05/14/2019,W,775
76737,40840,South Boulevard,05/15/2019,W,780
76738,40840,South Boulevard,05/16/2019,W,775
76739,40840,South Boulevard,05/17/2019,W,716
76740,40840,South Boulevard,05/18/2019,A,320
76741,40840,South Boulevard,05/19/2019,U,237
76742,40840,South Boulevard,05/20/2019,W,800
76743,40840,South Boulevard,05/21/2019,W,746
76744,40840,South Boulevard,05/22/2019,W,809
76745,40840,South Boulevard,05/23/2019,W,780
76746,40840,South Boulevard,05/24/2019,W,717
76747,40840,South Boulevard,05/25/2019,A,387
76748,40840,South Boulevard,05/26/2019,U,301
76749,40840,South Boulevard,05/27/2019,U,225
76750,40840,South Boulevard,05/28/2019,W,783
76751,40840,South Boulevard,05/29/2019,W,759
76752,40840,South Boulevard,05/30/2019,W,779
76753,40840,South Boulevard,05/31/2019,W,818
81108,40840,South Boulevard,06/01/2019,A,329
81109,40840,South Boulevard,06/02/2019,U,271
81110,40840,South Boulevard,06/03/2019,W,858
81111,40840,South Boulevard,06/04/2019,W,815
81112,40840,South Boulevard,06/05/2019,W,850
81113,40840,South Boulevard,06/06/2019,W,818
81114,40840,South Boulevard,06/07/2019,W,795
81115,40840,South Boulevard,06/08/2019,A,434
81116,40840,South Boulevard,06/09/2019,U,270
81117,40840,South Boulevard,06/10/2019,W,781
81118,40840,South Boulevard,06/11/2019,W,830
81119,40840,South Boulevard,06/12/2019,W,811
81120,40840,South Boulevard,06/13/2019,W,810
81121,40840,South Boulevard,06/14/2019,W,835
81122,40840,South Boulevard,06/15/2019,A,407
81123,40840,South Boulevard,06/16/2019,U,260
81124,40840,South Boulevard,06/17/2019,W,759
81125,40840,South Boulevard,06/18/2019,W,780
81126,40840,South Boulevard,06/19/2019,W,794
81127,40840,South Boulevard,06/20/2019,W,815
81128,40840,South Boulevard,06/21/2019,W,815
81129,40840,South Boulevard,06/22/2019,A,424
81130,40840,South Boulevard,06/23/2019,U,307
81131,40840,South Boulevard,06/24/2019,W,763
81132,40840,South Boulevard,06/25/2019,W,773
81133,40840,South Boulevard,06/26/2019,W,801
81134,40840,South Boulevard,06/27/2019,W,774
81135,40840,South Boulevard,06/28/2019,W,751
81136,40840,South Boulevard,06/29/2019,A,395
81137,40840,South Boulevard,06/30/2019,U,429
85363,40840,South Boulevard,07/01/2019,W,772
85364,40840,South Boulevard,07/02/2019,W,825
85365,40840,South Boulevard,07/03/2019,W,758
85366,40840,South Boulevard,07/04/2019,U,367
85367,40840,South Boulevard,07/05/2019,W,522
