,station_id,stationname,date,daytype,rides
11124,41130,Halsted-Orange,03/31/2018,A,960
11133,41130,Halsted-Orange,03/24/2018,A,"1,061"
11226,41130,Halsted-Orange,03/27/2018,W,"2,095"
11485,41130,Halsted-Orange,03/07/2018,W,"2,773"
11616,41130,Halsted-Orange,01/27/2018,A,"1,070"
11683,41130,Halsted-Orange,03/10/2018,A,"1,098"
11809,41130,Halsted-Orange,02/10/2018,A,946
11985,41130,Halsted-Orange,02/19/2018,W,"2,012"
12155,41130,Halsted-Orange,02/01/2018,W,"2,762"
12196,41130,Halsted-Orange,01/05/2018,W,"1,666"
12284,41130,Halsted-Orange,01/09/2018,W,"2,131"
12324,41130,Halsted-Orange,03/20/2018,W,"2,751"
12488,41130,Halsted-Orange,02/02/2018,W,"2,352"
12988,41130,Halsted-Orange,03/05/2018,W,"2,644"
13184,41130,Halsted-Orange,01/20/2018,A,"1,150"
13370,41130,Halsted-Orange,02/25/2018,U,809
13401,41130,Halsted-Orange,01/08/2018,W,"1,978"
13461,41130,Halsted-Orange,01/26/2018,W,"2,646"
13510,41130,Halsted-Orange,02/13/2018,W,"2,777"
13524,41130,Halsted-Orange,03/21/2018,W,"2,788"
13601,41130,Halsted-Orange,03/25/2018,U,929
13648,41130,Halsted-Orange,02/27/2018,W,"2,871"
13801,41130,Halsted-Orange,01/19/2018,W,"2,719"
13907,41130,Halsted-Orange,01/03/2018,W,"1,719"
14094,41130,Halsted-Orange,01/22/2018,W,"2,728"
14160,41130,Halsted-Orange,03/18/2018,U,882
14594,41130,Halsted-Orange,02/03/2018,A,944
14629,41130,Halsted-Orange,02/21/2018,W,"2,750"
14768,41130,Halsted-Orange,02/14/2018,W,"2,776"
14933,41130,Halsted-Orange,03/17/2018,A,"1,583"
14966,41130,Halsted-Orange,01/23/2018,W,"2,747"
14985,41130,Halsted-Orange,03/08/2018,W,"2,779"
14991,41130,Halsted-Orange,02/23/2018,W,"2,790"
15265,41130,Halsted-Orange,03/01/2018,W,"2,758"
15364,41130,Halsted-Orange,01/29/2018,W,"2,640"
15367,41130,Halsted-Orange,01/28/2018,U,688
15441,41130,Halsted-Orange,02/20/2018,W,"2,679"
15698,41130,Halsted-Orange,01/16/2018,W,"2,657"
15826,41130,Halsted-Orange,01/14/2018,U,678
15934,41130,Halsted-Orange,01/06/2018,A,803
16041,41130,Halsted-Orange,02/08/2018,W,"2,697"
16076,41130,Halsted-Orange,02/11/2018,U,607
16158,41130,Halsted-Orange,01/13/2018,A,882
16838,41130,Halsted-Orange,02/12/2018,W,"2,551"
16935,41130,Halsted-Orange,03/22/2018,W,"2,742"
17051,41130,Halsted-Orange,01/25/2018,W,"2,828"
17212,41130,Halsted-Orange,02/05/2018,W,"2,395"
17442,41130,Halsted-Orange,01/10/2018,W,"2,177"
17674,41130,Halsted-Orange,06/17/2018,U,832
17856,41130,Halsted-Orange,05/15/2018,W,"2,280"
18040,41130,Halsted-Orange,06/30/2018,A,"1,145"
18071,41130,Halsted-Orange,05/03/2018,W,"2,865"
18208,41130,Halsted-Orange,06/09/2018,A,"1,218"
18277,41130,Halsted-Orange,05/02/2018,W,"2,850"
18349,41130,Halsted-Orange,06/01/2018,W,"2,496"
18451,41130,Halsted-Orange,06/05/2018,W,"2,402"
18604,41130,Halsted-Orange,04/06/2018,W,"2,576"
19087,41130,Halsted-Orange,06/10/2018,U,844
19173,41130,Halsted-Orange,04/24/2018,W,"2,798"
19218,41130,Halsted-Orange,06/20/2018,W,"2,460"
19466,41130,Halsted-Orange,06/16/2018,A,"1,263"
19533,41130,Halsted-Orange,06/15/2018,W,"2,319"
19749,41130,Halsted-Orange,06/26/2018,W,"2,289"
20240,41130,Halsted-Orange,06/14/2018,W,"2,508"
20360,41130,Halsted-Orange,05/12/2018,A,"1,117"
20416,41130,Halsted-Orange,04/20/2018,W,"2,683"
20628,41130,Halsted-Orange,05/13/2018,U,786
20658,41130,Halsted-Orange,05/11/2018,W,"2,516"
20744,41130,Halsted-Orange,06/23/2018,A,"1,266"
20816,41130,Halsted-Orange,05/26/2018,A,"1,268"
20817,41130,Halsted-Orange,05/09/2018,W,"2,676"
21099,41130,Halsted-Orange,04/05/2018,W,"2,796"
21502,41130,Halsted-Orange,04/02/2018,W,"2,588"
21586,41130,Halsted-Orange,05/14/2018,W,"2,128"
21785,41130,Halsted-Orange,04/12/2018,W,"2,836"
21992,41130,Halsted-Orange,06/27/2018,W,"2,346"
22185,41130,Halsted-Orange,06/19/2018,W,"2,400"
22262,41130,Halsted-Orange,04/17/2018,W,"2,780"
22528,41130,Halsted-Orange,04/27/2018,W,"2,713"
22540,41130,Halsted-Orange,06/03/2018,U,981
22623,41130,Halsted-Orange,05/31/2018,W,"2,450"
22662,41130,Halsted-Orange,06/02/2018,A,"1,307"
22724,41130,Halsted-Orange,04/03/2018,W,"2,688"
22805,41130,Halsted-Orange,04/11/2018,W,"2,856"
22874,41130,Halsted-Orange,06/25/2018,W,"2,357"
22880,41130,Halsted-Orange,06/06/2018,W,"2,478"
22912,41130,Halsted-Orange,06/11/2018,W,"2,423"
22913,41130,Halsted-Orange,06/07/2018,W,"2,555"
23044,41130,Halsted-Orange,06/29/2018,W,"2,338"
23264,41130,Halsted-Orange,04/10/2018,W,"2,767"
23410,41130,Halsted-Orange,05/18/2018,W,"2,299"
23497,41130,Halsted-Orange,05/07/2018,W,"2,626"
23528,41130,Halsted-Orange,05/30/2018,W,"2,280"
23621,41130,Halsted-Orange,06/12/2018,W,"2,365"
23695,41130,Halsted-Orange,04/23/2018,W,"2,766"
23724,41130,Halsted-Orange,05/22/2018,W,"2,418"
23828,41130,Halsted-Orange,04/09/2018,W,"2,640"
23976,41130,Halsted-Orange,05/17/2018,W,"2,283"
24239,41130,Halsted-Orange,04/21/2018,A,"1,132"
24339,41130,Halsted-Orange,05/01/2018,W,"2,903"
24470,41130,Halsted-Orange,05/16/2018,W,"2,346"
24501,41130,Halsted-Orange,06/13/2018,W,"2,461"
24591,41130,Halsted-Orange,04/01/2018,U,642
24720,41130,Halsted-Orange,06/04/2018,W,"2,392"
24746,41130,Halsted-Orange,04/13/2018,W,"2,552"
25044,41130,Halsted-Orange,04/22/2018,U,852
25080,41130,Halsted-Orange,04/30/2018,W,"2,806"
25198,41130,Halsted-Orange,05/27/2018,U,993
25455,41130,Halsted-Orange,04/16/2018,W,"2,608"
25717,41130,Halsted-Orange,04/28/2018,A,"1,167"
25905,41130,Halsted-Orange,05/04/2018,W,"2,735"
26067,41130,Halsted-Orange,05/21/2018,W,"2,081"
26235,41130,Halsted-Orange,04/26/2018,W,"2,801"
26403,41130,Halsted-Orange,04/19/2018,W,"2,804"
26575,41130,Halsted-Orange,06/22/2018,W,"2,167"
26676,41130,Halsted-Orange,06/18/2018,W,"2,301"
26707,41130,Halsted-Orange,04/25/2018,W,"2,841"
27293,41130,Halsted-Orange,05/28/2018,U,918
27468,41130,Halsted-Orange,05/25/2018,W,"2,363"
27584,41130,Halsted-Orange,04/07/2018,A,"1,087"
27773,41130,Halsted-Orange,04/08/2018,U,785
27953,41130,Halsted-Orange,06/28/2018,W,"2,498"
27996,41130,Halsted-Orange,05/24/2018,W,"2,419"
28171,41130,Halsted-Orange,04/29/2018,U,843
28322,41130,Halsted-Orange,05/05/2018,A,"1,261"
28576,41130,Halsted-Orange,05/10/2018,W,"2,718"
28667,41130,Halsted-Orange,05/23/2018,W,"2,388"
28687,41130,Halsted-Orange,05/29/2018,W,"2,259"
28915,41130,Halsted-Orange,05/08/2018,W,"2,706"
29100,41130,Halsted-Orange,04/14/2018,A,"1,010"
29293,41130,Halsted-Orange,04/15/2018,U,696
29439,41130,Halsted-Orange,06/24/2018,U,"1,134"
29622,41130,Halsted-Orange,06/21/2018,W,"2,178"
29794,41130,Halsted-Orange,04/18/2018,W,"2,705"
29947,41130,Halsted-Orange,05/06/2018,U,862
29968,41130,Halsted-Orange,04/04/2018,W,"2,783"
30086,41130,Halsted-Orange,05/20/2018,U,779
30459,41130,Halsted-Orange,05/19/2018,A,"1,193"
30502,41130,Halsted-Orange,06/08/2018,W,"2,377"
33822,41130,Halsted-Orange,07/01/2018,U,766
33823,41130,Halsted-Orange,07/02/2018,W,"2,243"
33824,41130,Halsted-Orange,07/03/2018,W,"2,215"
33825,41130,Halsted-Orange,07/04/2018,U,884
33826,41130,Halsted-Orange,07/05/2018,W,"2,008"
33827,41130,Halsted-Orange,07/06/2018,W,"2,182"
33828,41130,Halsted-Orange,07/07/2018,A,"1,267"
33829,41130,Halsted-Orange,07/08/2018,U,933
33830,41130,Halsted-Orange,07/09/2018,W,"2,288"
33831,41130,Halsted-Orange,07/10/2018,W,"2,378"
33832,41130,Halsted-Orange,07/11/2018,W,"2,510"
33833,41130,Halsted-Orange,07/12/2018,W,"2,550"
33834,41130,Halsted-Orange,07/13/2018,W,"2,573"
33835,41130,Halsted-Orange,07/14/2018,A,"1,287"
33836,41130,Halsted-Orange,07/15/2018,U,"1,000"
33837,41130,Halsted-Orange,07/16/2018,W,"2,348"
33838,41130,Halsted-Orange,07/17/2018,W,"2,400"
33839,41130,Halsted-Orange,07/18/2018,W,"2,407"
33840,41130,Halsted-Orange,07/19/2018,W,"2,483"
33841,41130,Halsted-Orange,07/20/2018,W,"2,317"
33842,41130,Halsted-Orange,07/21/2018,A,"1,141"
33843,41130,Halsted-Orange,07/22/2018,U,901
33844,41130,Halsted-Orange,07/23/2018,W,"2,451"
33845,41130,Halsted-Orange,07/24/2018,W,"2,405"
33846,41130,Halsted-Orange,07/25/2018,W,"2,536"
33847,41130,Halsted-Orange,07/26/2018,W,"2,500"
33848,41130,Halsted-Orange,07/27/2018,W,"2,363"
33849,41130,Halsted-Orange,07/28/2018,A,"1,148"
33850,41130,Halsted-Orange,07/29/2018,U,"1,020"
33851,41130,Halsted-Orange,07/30/2018,W,"2,338"
33852,41130,Halsted-Orange,07/31/2018,W,"2,359"
38296,41130,Halsted-Orange,08/01/2018,W,"2,343"
38297,41130,Halsted-Orange,08/02/2018,W,"2,606"
38298,41130,Halsted-Orange,08/03/2018,W,"2,537"
38299,41130,Halsted-Orange,08/04/2018,A,"1,388"
38300,41130,Halsted-Orange,08/05/2018,U,"1,121"
38301,41130,Halsted-Orange,08/06/2018,W,"2,106"
38302,41130,Halsted-Orange,08/07/2018,W,"2,223"
38303,41130,Halsted-Orange,08/08/2018,W,"2,273"
38304,41130,Halsted-Orange,08/09/2018,W,"2,319"
38305,41130,Halsted-Orange,08/10/2018,W,"2,261"
38306,41130,Halsted-Orange,08/11/2018,A,"1,226"
38307,41130,Halsted-Orange,08/12/2018,U,"1,026"
38308,41130,Halsted-Orange,08/13/2018,W,"2,175"
38309,41130,Halsted-Orange,08/14/2018,W,"2,305"
38310,41130,Halsted-Orange,08/15/2018,W,"2,150"
38311,41130,Halsted-Orange,08/16/2018,W,"2,294"
38312,41130,Halsted-Orange,08/17/2018,W,"2,151"
38313,41130,Halsted-Orange,08/18/2018,A,"1,252"
38314,41130,Halsted-Orange,08/19/2018,U,955
38315,41130,Halsted-Orange,08/20/2018,W,"2,085"
38316,41130,Halsted-Orange,08/21/2018,W,"2,277"
38317,41130,Halsted-Orange,08/22/2018,W,"2,350"
38318,41130,Halsted-Orange,08/23/2018,W,"2,439"
38319,41130,Halsted-Orange,08/24/2018,W,"2,184"
38320,41130,Halsted-Orange,08/25/2018,A,"1,224"
38321,41130,Halsted-Orange,08/26/2018,U,879
38322,41130,Halsted-Orange,08/27/2018,W,"2,859"
38323,41130,Halsted-Orange,08/28/2018,W,"2,955"
38324,41130,Halsted-Orange,08/29/2018,W,"2,968"
38325,41130,Halsted-Orange,08/30/2018,W,"3,017"
38326,41130,Halsted-Orange,08/31/2018,W,"2,715"
42657,41130,Halsted-Orange,09/01/2018,A,"1,122"
42658,41130,Halsted-Orange,09/02/2018,U,907
42659,41130,Halsted-Orange,09/03/2018,U,826
42660,41130,Halsted-Orange,09/04/2018,W,"2,897"
42661,41130,Halsted-Orange,09/05/2018,W,"3,115"
42662,41130,Halsted-Orange,09/06/2018,W,"3,130"
42663,41130,Halsted-Orange,09/07/2018,W,"2,954"
42664,41130,Halsted-Orange,09/08/2018,A,"1,141"
42665,41130,Halsted-Orange,09/09/2018,U,801
42666,41130,Halsted-Orange,09/10/2018,W,"3,047"
42667,41130,Halsted-Orange,09/11/2018,W,"3,175"
42668,41130,Halsted-Orange,09/12/2018,W,"3,237"
42669,41130,Halsted-Orange,09/13/2018,W,"3,280"
42670,41130,Halsted-Orange,09/14/2018,W,"3,096"
42671,41130,Halsted-Orange,09/15/2018,A,"1,333"
42672,41130,Halsted-Orange,09/16/2018,U,973
42673,41130,Halsted-Orange,09/17/2018,W,"3,081"
42674,41130,Halsted-Orange,09/18/2018,W,"3,202"
42675,41130,Halsted-Orange,09/19/2018,W,"3,262"
42676,41130,Halsted-Orange,09/20/2018,W,"3,328"
42677,41130,Halsted-Orange,09/21/2018,W,"2,976"
42678,41130,Halsted-Orange,09/22/2018,A,"1,359"
42679,41130,Halsted-Orange,09/23/2018,U,979
42680,41130,Halsted-Orange,09/24/2018,W,"3,093"
42681,41130,Halsted-Orange,09/25/2018,W,"3,253"
42682,41130,Halsted-Orange,09/26/2018,W,"3,290"
42683,41130,Halsted-Orange,09/27/2018,W,"3,226"
42684,41130,Halsted-Orange,09/28/2018,W,"2,967"
42685,41130,Halsted-Orange,09/29/2018,A,"1,318"
42686,41130,Halsted-Orange,09/30/2018,U,929
47094,41130,Halsted-Orange,10/01/2018,W,"3,074"
47095,41130,Halsted-Orange,10/02/2018,W,"3,215"
47096,41130,Halsted-Orange,10/03/2018,W,"3,290"
47097,41130,Halsted-Orange,10/04/2018,W,"3,371"
47098,41130,Halsted-Orange,10/05/2018,W,"2,844"
47099,41130,Halsted-Orange,10/06/2018,A,"1,258"
47100,41130,Halsted-Orange,10/07/2018,U,"1,996"
47101,41130,Halsted-Orange,10/08/2018,W,"2,822"
47102,41130,Halsted-Orange,10/09/2018,W,"3,258"
47103,41130,Halsted-Orange,10/10/2018,W,"3,161"
47104,41130,Halsted-Orange,10/11/2018,W,"3,257"
47105,41130,Halsted-Orange,10/12/2018,W,"2,928"
47106,41130,Halsted-Orange,10/13/2018,A,"1,291"
47107,41130,Halsted-Orange,10/14/2018,U,920
47108,41130,Halsted-Orange,10/15/2018,W,"3,094"
47109,41130,Halsted-Orange,10/16/2018,W,"3,161"
47110,41130,Halsted-Orange,10/17/2018,W,"3,166"
47111,41130,Halsted-Orange,10/18/2018,W,"3,181"
47112,41130,Halsted-Orange,10/19/2018,W,"2,934"
47113,41130,Halsted-Orange,10/20/2018,A,"1,206"
47114,41130,Halsted-Orange,10/21/2018,U,880
47115,41130,Halsted-Orange,10/22/2018,W,"3,091"
47116,41130,Halsted-Orange,10/23/2018,W,"3,202"
47117,41130,Halsted-Orange,10/24/2018,W,"3,148"
47118,41130,Halsted-Orange,10/25/2018,W,"3,071"
47119,41130,Halsted-Orange,10/26/2018,W,"2,946"
47120,41130,Halsted-Orange,10/27/2018,A,"1,204"
47121,41130,Halsted-Orange,10/28/2018,U,773
47122,41130,Halsted-Orange,10/29/2018,W,"3,075"
47123,41130,Halsted-Orange,10/30/2018,W,"3,203"
47124,41130,Halsted-Orange,10/31/2018,W,"3,091"
51368,41130,Halsted-Orange,11/01/2018,W,"3,069"
51369,41130,Halsted-Orange,11/02/2018,W,"2,841"
51370,41130,Halsted-Orange,11/03/2018,A,"1,210"
51371,41130,Halsted-Orange,11/04/2018,U,859
51372,41130,Halsted-Orange,11/05/2018,W,"3,079"
51373,41130,Halsted-Orange,11/06/2018,W,"3,028"
51374,41130,Halsted-Orange,11/07/2018,W,"3,004"
51375,41130,Halsted-Orange,11/08/2018,W,"3,099"
51376,41130,Halsted-Orange,11/09/2018,W,"2,913"
51377,41130,Halsted-Orange,11/10/2018,A,"1,143"
51378,41130,Halsted-Orange,11/11/2018,U,881
51379,41130,Halsted-Orange,11/12/2018,W,"2,580"
51380,41130,Halsted-Orange,11/13/2018,W,"3,055"
51381,41130,Halsted-Orange,11/14/2018,W,"2,981"
51382,41130,Halsted-Orange,11/15/2018,W,"2,982"
51383,41130,Halsted-Orange,11/16/2018,W,"2,975"
51384,41130,Halsted-Orange,11/17/2018,A,"1,255"
51385,41130,Halsted-Orange,11/18/2018,U,893
51386,41130,Halsted-Orange,11/19/2018,W,"2,968"
51387,41130,Halsted-Orange,11/20/2018,W,"2,977"
51388,41130,Halsted-Orange,11/21/2018,W,"2,530"
51389,41130,Halsted-Orange,11/22/2018,U,594
51390,41130,Halsted-Orange,11/23/2018,W,"1,408"
51391,41130,Halsted-Orange,11/24/2018,A,"1,092"
51392,41130,Halsted-Orange,11/25/2018,U,663
51393,41130,Halsted-Orange,11/26/2018,W,"2,562"
51394,41130,Halsted-Orange,11/27/2018,W,"2,892"
51395,41130,Halsted-Orange,11/28/2018,W,"2,943"
51396,41130,Halsted-Orange,11/29/2018,W,"3,018"
51397,41130,Halsted-Orange,11/30/2018,W,"2,943"
55815,41130,Halsted-Orange,12/01/2018,A,"1,027"
55816,41130,Halsted-Orange,12/02/2018,U,733
55817,41130,Halsted-Orange,12/03/2018,W,"2,940"
55818,41130,Halsted-Orange,12/04/2018,W,"2,990"
55819,41130,Halsted-Orange,12/05/2018,W,"2,960"
55820,41130,Halsted-Orange,12/06/2018,W,"3,070"
55821,41130,Halsted-Orange,12/07/2018,W,"2,738"
55822,41130,Halsted-Orange,12/08/2018,A,"1,105"
55823,41130,Halsted-Orange,12/09/2018,U,729
55824,41130,Halsted-Orange,12/10/2018,W,"2,677"
55825,41130,Halsted-Orange,12/11/2018,W,"2,736"
55826,41130,Halsted-Orange,12/12/2018,W,"2,684"
55827,41130,Halsted-Orange,12/13/2018,W,"2,773"
55828,41130,Halsted-Orange,12/14/2018,W,"2,565"
55829,41130,Halsted-Orange,12/15/2018,A,"1,166"
55830,41130,Halsted-Orange,12/16/2018,U,925
55831,41130,Halsted-Orange,12/17/2018,W,"2,292"
55832,41130,Halsted-Orange,12/18/2018,W,"2,314"
55833,41130,Halsted-Orange,12/19/2018,W,"2,278"
55834,41130,Halsted-Orange,12/20/2018,W,"2,241"
55835,41130,Halsted-Orange,12/21/2018,W,"2,123"
55836,41130,Halsted-Orange,12/22/2018,A,"1,120"
55837,41130,Halsted-Orange,12/23/2018,U,859
55838,41130,Halsted-Orange,12/24/2018,W,"1,005"
55839,41130,Halsted-Orange,12/25/2018,U,384
55840,41130,Halsted-Orange,12/26/2018,W,"1,540"
55841,41130,Halsted-Orange,12/27/2018,W,"1,571"
55842,41130,Halsted-Orange,12/28/2018,W,"1,662"
55843,41130,Halsted-Orange,12/29/2018,A,879
55844,41130,Halsted-Orange,12/30/2018,U,762
55845,41130,Halsted-Orange,12/31/2018,W,"1,233"
60292,41130,Halsted-Orange,01/01/2019,U,615
60293,41130,Halsted-Orange,01/02/2019,W,"1,796"
60294,41130,Halsted-Orange,01/03/2019,W,"2,022"
60295,41130,Halsted-Orange,01/04/2019,W,"2,003"
60296,41130,Halsted-Orange,01/05/2019,A,980
60297,41130,Halsted-Orange,01/06/2019,U,730
60298,41130,Halsted-Orange,01/07/2019,W,"2,076"
60299,41130,Halsted-Orange,01/08/2019,W,"2,163"
60300,41130,Halsted-Orange,01/09/2019,W,"2,080"
60301,41130,Halsted-Orange,01/10/2019,W,"2,136"
60302,41130,Halsted-Orange,01/11/2019,W,"2,131"
60303,41130,Halsted-Orange,01/12/2019,A,789
60304,41130,Halsted-Orange,01/13/2019,U,620
60305,41130,Halsted-Orange,01/14/2019,W,"2,718"
60306,41130,Halsted-Orange,01/15/2019,W,"2,753"
60307,41130,Halsted-Orange,01/16/2019,W,"2,846"
60308,41130,Halsted-Orange,01/17/2019,W,"2,907"
60309,41130,Halsted-Orange,01/18/2019,W,"2,586"
60310,41130,Halsted-Orange,01/19/2019,A,807
60311,41130,Halsted-Orange,01/20/2019,U,584
60312,41130,Halsted-Orange,01/21/2019,W,"1,197"
60313,41130,Halsted-Orange,01/22/2019,W,"2,752"
60314,41130,Halsted-Orange,01/23/2019,W,"2,790"
60315,41130,Halsted-Orange,01/24/2019,W,"2,742"
60316,41130,Halsted-Orange,01/25/2019,W,"2,130"
60317,41130,Halsted-Orange,01/26/2019,A,782
60318,41130,Halsted-Orange,01/27/2019,U,573
60319,41130,Halsted-Orange,01/28/2019,W,"2,664"
60320,41130,Halsted-Orange,01/29/2019,W,"2,230"
60321,41130,Halsted-Orange,01/30/2019,W,281
60322,41130,Halsted-Orange,01/31/2019,W,719
64433,41130,Halsted-Orange,02/01/2019,W,"2,395"
64434,41130,Halsted-Orange,02/02/2019,A,973
64435,41130,Halsted-Orange,02/03/2019,U,666
64436,41130,Halsted-Orange,02/04/2019,W,"2,784"
64437,41130,Halsted-Orange,02/05/2019,W,"2,819"
64438,41130,Halsted-Orange,02/06/2019,W,"2,842"
64439,41130,Halsted-Orange,02/07/2019,W,"2,766"
64440,41130,Halsted-Orange,02/08/2019,W,"2,447"
64441,41130,Halsted-Orange,02/09/2019,A,920
64442,41130,Halsted-Orange,02/10/2019,U,646
64443,41130,Halsted-Orange,02/11/2019,W,"2,811"
64444,41130,Halsted-Orange,02/12/2019,W,"2,644"
64445,41130,Halsted-Orange,02/13/2019,W,"2,853"
64446,41130,Halsted-Orange,02/14/2019,W,"2,928"
64447,41130,Halsted-Orange,02/15/2019,W,"2,695"
64448,41130,Halsted-Orange,02/16/2019,A,970
64449,41130,Halsted-Orange,02/17/2019,U,667
64450,41130,Halsted-Orange,02/18/2019,W,"2,019"
64451,41130,Halsted-Orange,02/19/2019,W,"2,878"
64452,41130,Halsted-Orange,02/20/2019,W,"2,844"
64453,41130,Halsted-Orange,02/21/2019,W,"2,887"
64454,41130,Halsted-Orange,02/22/2019,W,"2,681"
64455,41130,Halsted-Orange,02/23/2019,A,961
64456,41130,Halsted-Orange,02/24/2019,U,601
64457,41130,Halsted-Orange,02/25/2019,W,"2,714"
64458,41130,Halsted-Orange,02/26/2019,W,"2,693"
64459,41130,Halsted-Orange,02/27/2019,W,"2,789"
64460,41130,Halsted-Orange,02/28/2019,W,"2,789"
68743,41130,Halsted-Orange,03/01/2019,W,"2,635"
68744,41130,Halsted-Orange,03/02/2019,A,993
68745,41130,Halsted-Orange,03/03/2019,U,669
68746,41130,Halsted-Orange,03/04/2019,W,"2,388"
68747,41130,Halsted-Orange,03/05/2019,W,"2,682"
68748,41130,Halsted-Orange,03/06/2019,W,"2,835"
68749,41130,Halsted-Orange,03/07/2019,W,"2,793"
68750,41130,Halsted-Orange,03/08/2019,W,"2,686"
68751,41130,Halsted-Orange,03/09/2019,A,926
68752,41130,Halsted-Orange,03/10/2019,U,697
68753,41130,Halsted-Orange,03/11/2019,W,"2,693"
68754,41130,Halsted-Orange,03/12/2019,W,"2,808"
68755,41130,Halsted-Orange,03/13/2019,W,"2,957"
68756,41130,Halsted-Orange,03/14/2019,W,"2,808"
68757,41130,Halsted-Orange,03/15/2019,W,"2,692"
68758,41130,Halsted-Orange,03/16/2019,A,"1,417"
68759,41130,Halsted-Orange,03/17/2019,U,800
68760,41130,Halsted-Orange,03/18/2019,W,"2,773"
68761,41130,Halsted-Orange,03/19/2019,W,"2,783"
68762,41130,Halsted-Orange,03/20/2019,W,"2,672"
68763,41130,Halsted-Orange,03/21/2019,W,"2,759"
68764,41130,Halsted-Orange,03/22/2019,W,"2,577"
